state,district,stage,sex,date,teachers
Terengganu,Kuala Terengganu,primary,female,2017-01-01,1594
Terengganu,Kuala Terengganu,primary,female,2018-01-01,1656
Terengganu,Kuala Terengganu,primary,female,2019-01-01,1633
Terengganu,Kuala Terengganu,primary,female,2020-01-01,1603
Terengganu,Kuala Terengganu,primary,female,2021-01-01,1575
Terengganu,Kuala Terengganu,primary,female,2022-01-01,1605
Terengganu,Kuala Terengganu,primary,female,2023-06-30,1580
Terengganu,Kuala Terengganu,primary,female,2024-06-30,1564
Terengganu,Kuala Terengganu,primary,female,2025-06-30,1569
Terengganu,Kuala Terengganu,primary,male,2017-01-01,655
Terengganu,Kuala Terengganu,primary,male,2018-01-01,655
Terengganu,Kuala Terengganu,primary,male,2019-01-01,651
Terengganu,Kuala Terengganu,primary,male,2020-01-01,661
Terengganu,Kuala Terengganu,primary,male,2021-01-01,662
Terengganu,Kuala Terengganu,primary,male,2022-01-01,675
Terengganu,Kuala Terengganu,primary,male,2023-06-30,644
Terengganu,Kuala Terengganu,primary,male,2024-06-30,653
Terengganu,Kuala Terengganu,primary,male,2025-06-30,658
Terengganu,Kuala Terengganu,secondary,both,2017-01-01,2020
Terengganu,Kuala Terengganu,secondary,both,2018-01-01,2031
Terengganu,Kuala Terengganu,secondary,both,2019-01-01,2011
Terengganu,Kuala Terengganu,secondary,both,2020-01-01,1997
Terengganu,Kuala Terengganu,secondary,both,2021-01-01,1962
Terengganu,Kuala Terengganu,secondary,both,2022-01-01,2000
Terengganu,Kuala Terengganu,secondary,both,2023-06-30,1952
Terengganu,Kuala Terengganu,secondary,both,2024-06-30,1984
Terengganu,Kuala Terengganu,secondary,both,2025-06-30,2006
Terengganu,Kuala Terengganu,secondary,female,2017-01-01,1424
Terengganu,Kuala Terengganu,secondary,female,2018-01-01,1458
Terengganu,Kuala Terengganu,secondary,female,2019-01-01,1455
Terengganu,Kuala Terengganu,secondary,female,2020-01-01,1455
Terengganu,Kuala Terengganu,secondary,female,2021-01-01,1444
Terengganu,Kuala Terengganu,secondary,female,2022-01-01,1469
Terengganu,Kuala Terengganu,secondary,female,2023-06-30,1454
Terengganu,Kuala Terengganu,secondary,female,2024-06-30,1491
Terengganu,Kuala Terengganu,secondary,female,2025-06-30,1513
Terengganu,Kuala Terengganu,secondary,male,2017-01-01,596
Terengganu,Kuala Terengganu,secondary,male,2018-01-01,573
Terengganu,Kuala Terengganu,secondary,male,2019-01-01,556
Terengganu,Kuala Terengganu,secondary,male,2020-01-01,542
Terengganu,Kuala Terengganu,secondary,male,2021-01-01,518
Terengganu,Kuala Terengganu,secondary,male,2022-01-01,531
Terengganu,Kuala Terengganu,secondary,male,2023-06-30,498
Terengganu,Kuala Terengganu,secondary,male,2024-06-30,493
Terengganu,Kuala Terengganu,secondary,male,2025-06-30,493
Terengganu,Marang,primary,both,2017-01-01,1035
Terengganu,Marang,primary,both,2018-01-01,1080
Terengganu,Marang,primary,both,2019-01-01,1076
Terengganu,Marang,primary,both,2020-01-01,1072
Terengganu,Marang,primary,both,2021-01-01,1053
Terengganu,Marang,primary,both,2022-01-01,1086
Terengganu,Marang,primary,both,2023-06-30,1065
Terengganu,Marang,primary,both,2024-06-30,1081
Terengganu,Marang,primary,both,2025-06-30,1090
Terengganu,Marang,primary,female,2017-01-01,676
Terengganu,Marang,primary,female,2018-01-01,735
Terengganu,Marang,primary,female,2019-01-01,741
Terengganu,Marang,primary,female,2020-01-01,742
Terengganu,Marang,primary,female,2021-01-01,731
Terengganu,Marang,primary,female,2022-01-01,744
Terengganu,Marang,primary,female,2023-06-30,722
Terengganu,Marang,primary,female,2024-06-30,727
Terengganu,Marang,primary,female,2025-06-30,727
Terengganu,Marang,primary,male,2017-01-01,359
Terengganu,Marang,primary,male,2018-01-01,345
Terengganu,Marang,primary,male,2019-01-01,335
Terengganu,Marang,primary,male,2020-01-01,330
Terengganu,Marang,primary,male,2021-01-01,322
Terengganu,Marang,primary,male,2022-01-01,342
Terengganu,Marang,primary,male,2023-06-30,343
Terengganu,Marang,primary,male,2024-06-30,354
Terengganu,Marang,primary,male,2025-06-30,363
Terengganu,Marang,secondary,both,2017-01-01,947
Terengganu,Marang,secondary,both,2018-01-01,944
Terengganu,Marang,secondary,both,2019-01-01,928
Terengganu,Marang,secondary,both,2020-01-01,927
Terengganu,Marang,secondary,both,2021-01-01,902
Terengganu,Marang,secondary,both,2022-01-01,930
Terengganu,Marang,secondary,both,2023-06-30,922
Terengganu,Marang,secondary,both,2024-06-30,919
Terengganu,Marang,secondary,both,2025-06-30,927
Terengganu,Marang,secondary,female,2017-01-01,631
Terengganu,Marang,secondary,female,2018-01-01,645
Terengganu,Marang,secondary,female,2019-01-01,643
Terengganu,Marang,secondary,female,2020-01-01,661
Terengganu,Marang,secondary,female,2021-01-01,639
Terengganu,Marang,secondary,female,2022-01-01,670
Terengganu,Marang,secondary,female,2023-06-30,674
Terengganu,Marang,secondary,female,2024-06-30,674
Terengganu,Marang,secondary,female,2025-06-30,690
Terengganu,Marang,secondary,male,2017-01-01,316
Terengganu,Marang,secondary,male,2018-01-01,299
Terengganu,Marang,secondary,male,2019-01-01,285
Terengganu,Marang,secondary,male,2020-01-01,266
Terengganu,Marang,secondary,male,2021-01-01,263
Terengganu,Marang,secondary,male,2022-01-01,260
Terengganu,Marang,secondary,male,2023-06-30,248
Terengganu,Marang,secondary,male,2024-06-30,245
Terengganu,Marang,secondary,male,2025-06-30,237
Terengganu,Setiu,primary,both,2017-01-01,942
Terengganu,Setiu,primary,both,2018-01-01,972
Terengganu,Setiu,primary,both,2019-01-01,971
Terengganu,Setiu,primary,both,2020-01-01,976
Terengganu,Setiu,primary,both,2021-01-01,931
Terengganu,Setiu,primary,both,2022-01-01,940
Terengganu,Setiu,primary,both,2023-06-30,922
Terengganu,Setiu,primary,both,2024-06-30,913
Terengganu,Setiu,primary,both,2025-06-30,906
Terengganu,Setiu,primary,female,2017-01-01,527
Terengganu,Setiu,primary,female,2018-01-01,561
Terengganu,Setiu,primary,female,2019-01-01,564
Terengganu,Setiu,primary,female,2020-01-01,571
Terengganu,Setiu,primary,female,2021-01-01,557
Terengganu,Setiu,primary,female,2022-01-01,568
Terengganu,Setiu,primary,female,2023-06-30,561
Terengganu,Setiu,primary,female,2024-06-30,559
Terengganu,Setiu,primary,female,2025-06-30,559
Terengganu,Setiu,primary,male,2017-01-01,415
Terengganu,Setiu,primary,male,2018-01-01,411
Terengganu,Setiu,primary,male,2019-01-01,407
Terengganu,Setiu,primary,male,2020-01-01,405
Terengganu,Setiu,primary,male,2021-01-01,374
Terengganu,Setiu,primary,male,2022-01-01,372
Terengganu,Setiu,primary,male,2023-06-30,361
Terengganu,Setiu,primary,male,2024-06-30,354
Terengganu,Setiu,primary,male,2025-06-30,347
Terengganu,Setiu,secondary,both,2017-01-01,773
Terengganu,Setiu,secondary,both,2018-01-01,769
Terengganu,Setiu,secondary,both,2019-01-01,754
Terengganu,Setiu,secondary,both,2020-01-01,762
Terengganu,Setiu,secondary,both,2021-01-01,760
Terengganu,Setiu,secondary,both,2022-01-01,767
Terengganu,Setiu,secondary,both,2023-06-30,779
Terengganu,Setiu,secondary,both,2024-06-30,780
Terengganu,Setiu,secondary,both,2025-06-30,797
Terengganu,Setiu,secondary,female,2017-01-01,467
Terengganu,Setiu,secondary,female,2018-01-01,472
Terengganu,Setiu,secondary,female,2019-01-01,474
Terengganu,Setiu,secondary,female,2020-01-01,481
Terengganu,Setiu,secondary,female,2021-01-01,483
Terengganu,Setiu,secondary,female,2022-01-01,503
Terengganu,Setiu,secondary,female,2023-06-30,509
Terengganu,Setiu,secondary,female,2024-06-30,515
Terengganu,Setiu,secondary,female,2025-06-30,525
Terengganu,Setiu,secondary,male,2017-01-01,306
Terengganu,Setiu,secondary,male,2018-01-01,297
Terengganu,Setiu,secondary,male,2019-01-01,280
Terengganu,Setiu,secondary,male,2020-01-01,281
Terengganu,Setiu,secondary,male,2021-01-01,277
Terengganu,Setiu,secondary,male,2022-01-01,264
Terengganu,Setiu,secondary,male,2023-06-30,270
Terengganu,Setiu,secondary,male,2024-06-30,265
Terengganu,Setiu,secondary,male,2025-06-30,272
W.P. Kuala Lumpur,All Districts,primary,both,2017-01-01,9109
W.P. Kuala Lumpur,All Districts,primary,both,2018-01-01,9270
W.P. Kuala Lumpur,All Districts,primary,both,2019-01-01,8979
W.P. Kuala Lumpur,All Districts,primary,both,2020-01-01,9105
W.P. Kuala Lumpur,All Districts,primary,both,2021-01-01,9006
W.P. Kuala Lumpur,All Districts,primary,both,2022-01-01,8644
W.P. Kuala Lumpur,All Districts,primary,both,2023-06-30,8660
W.P. Kuala Lumpur,All Districts,primary,both,2024-06-30,9025
W.P. Kuala Lumpur,All Districts,primary,both,2025-06-30,9016
W.P. Kuala Lumpur,All Districts,primary,female,2017-01-01,6901
W.P. Kuala Lumpur,All Districts,primary,female,2018-01-01,6971
W.P. Kuala Lumpur,All Districts,primary,female,2019-01-01,6729
W.P. Kuala Lumpur,All Districts,primary,female,2020-01-01,6786
W.P. Kuala Lumpur,All Districts,primary,female,2021-01-01,6735
W.P. Kuala Lumpur,All Districts,primary,female,2022-01-01,6507
W.P. Kuala Lumpur,All Districts,primary,female,2023-06-30,6534
W.P. Kuala Lumpur,All Districts,primary,female,2024-06-30,6800
W.P. Kuala Lumpur,All Districts,primary,female,2025-06-30,6776
W.P. Kuala Lumpur,All Districts,primary,male,2017-01-01,2208
W.P. Kuala Lumpur,All Districts,primary,male,2018-01-01,2299
W.P. Kuala Lumpur,All Districts,primary,male,2019-01-01,2250
W.P. Kuala Lumpur,All Districts,primary,male,2020-01-01,2319
W.P. Kuala Lumpur,All Districts,primary,male,2021-01-01,2271
W.P. Kuala Lumpur,All Districts,primary,male,2022-01-01,2137
W.P. Kuala Lumpur,All Districts,primary,male,2023-06-30,2126
W.P. Kuala Lumpur,All Districts,primary,male,2024-06-30,2225
W.P. Kuala Lumpur,All Districts,primary,male,2025-06-30,2240
W.P. Kuala Lumpur,All Districts,secondary,both,2017-01-01,8286
W.P. Kuala Lumpur,All Districts,secondary,both,2018-01-01,8346
W.P. Kuala Lumpur,All Districts,secondary,both,2019-01-01,8326
W.P. Kuala Lumpur,All Districts,secondary,both,2020-01-01,8202
W.P. Kuala Lumpur,All Districts,secondary,both,2021-01-01,7941
W.P. Kuala Lumpur,All Districts,secondary,both,2022-01-01,7994
W.P. Kuala Lumpur,All Districts,secondary,both,2023-06-30,7842
W.P. Kuala Lumpur,All Districts,secondary,both,2024-06-30,8057
W.P. Kuala Lumpur,All Districts,secondary,both,2025-06-30,8078
W.P. Kuala Lumpur,All Districts,secondary,female,2017-01-01,6724
W.P. Kuala Lumpur,All Districts,secondary,female,2018-01-01,6658
W.P. Kuala Lumpur,All Districts,secondary,female,2019-01-01,6637
W.P. Kuala Lumpur,All Districts,secondary,female,2020-01-01,6501
W.P. Kuala Lumpur,All Districts,secondary,female,2021-01-01,6303
W.P. Kuala Lumpur,All Districts,secondary,female,2022-01-01,6341
W.P. Kuala Lumpur,All Districts,secondary,female,2023-06-30,6207
W.P. Kuala Lumpur,All Districts,secondary,female,2024-06-30,6379
W.P. Kuala Lumpur,All Districts,secondary,female,2025-06-30,6366
W.P. Kuala Lumpur,All Districts,secondary,male,2017-01-01,1562
W.P. Kuala Lumpur,All Districts,secondary,male,2018-01-01,1688
W.P. Kuala Lumpur,All Districts,secondary,male,2019-01-01,1689
W.P. Kuala Lumpur,All Districts,secondary,male,2020-01-01,1701
W.P. Kuala Lumpur,All Districts,secondary,male,2021-01-01,1638
W.P. Kuala Lumpur,All Districts,secondary,male,2022-01-01,1653
W.P. Kuala Lumpur,All Districts,secondary,male,2023-06-30,1635
W.P. Kuala Lumpur,All Districts,secondary,male,2024-06-30,1678
W.P. Kuala Lumpur,All Districts,secondary,male,2025-06-30,1712
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2017-01-01,9109
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2018-01-01,9270
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2019-01-01,8979
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2020-01-01,9105
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2021-01-01,9006
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,both,2022-01-01,8644
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2017-01-01,6901
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2018-01-01,6971
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2019-01-01,6729
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2020-01-01,6786
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2021-01-01,6735
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,female,2022-01-01,6507
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2017-01-01,2208
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2018-01-01,2299
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2019-01-01,2250
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2020-01-01,2319
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2021-01-01,2271
W.P. Kuala Lumpur,W.P. Kuala Lumpur,primary,male,2022-01-01,2137
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2017-01-01,8286
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2018-01-01,8346
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2019-01-01,8326
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2020-01-01,8202
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2021-01-01,7941
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,both,2022-01-01,7994
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2017-01-01,6724
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2018-01-01,6658
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2019-01-01,6637
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2020-01-01,6501
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2021-01-01,6303
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,female,2022-01-01,6341
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2017-01-01,1562
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2018-01-01,1688
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2019-01-01,1689
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2020-01-01,1701
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2021-01-01,1638
W.P. Kuala Lumpur,W.P. Kuala Lumpur,secondary,male,2022-01-01,1653
W.P. Kuala Lumpur,Bangsar Pudu,primary,both,2023-06-30,4384
W.P. Kuala Lumpur,Bangsar Pudu,primary,both,2024-06-30,4570
W.P. Kuala Lumpur,Bangsar Pudu,primary,both,2025-06-30,4524
W.P. Kuala Lumpur,Bangsar Pudu,primary,female,2023-06-30,3261
W.P. Kuala Lumpur,Bangsar Pudu,primary,female,2024-06-30,3400
W.P. Kuala Lumpur,Bangsar Pudu,primary,female,2025-06-30,3362
W.P. Kuala Lumpur,Bangsar Pudu,primary,male,2023-06-30,1123
W.P. Kuala Lumpur,Bangsar Pudu,primary,male,2024-06-30,1170
W.P. Kuala Lumpur,Bangsar Pudu,primary,male,2025-06-30,1162
W.P. Kuala Lumpur,Bangsar Pudu,secondary,both,2023-06-30,3897
W.P. Kuala Lumpur,Bangsar Pudu,secondary,both,2024-06-30,4004
W.P. Kuala Lumpur,Bangsar Pudu,secondary,both,2025-06-30,4031
W.P. Kuala Lumpur,Bangsar Pudu,secondary,female,2023-06-30,3077
W.P. Kuala Lumpur,Bangsar Pudu,secondary,female,2024-06-30,3164
W.P. Kuala Lumpur,Bangsar Pudu,secondary,female,2025-06-30,3164
W.P. Kuala Lumpur,Bangsar Pudu,secondary,male,2023-06-30,820
W.P. Kuala Lumpur,Bangsar Pudu,secondary,male,2024-06-30,840
W.P. Kuala Lumpur,Bangsar Pudu,secondary,male,2025-06-30,867
W.P. Kuala Lumpur,Keramat,primary,both,2023-06-30,2059
W.P. Kuala Lumpur,Keramat,primary,both,2024-06-30,2152
W.P. Kuala Lumpur,Keramat,primary,both,2025-06-30,2187
W.P. Kuala Lumpur,Keramat,primary,female,2023-06-30,1566
W.P. Kuala Lumpur,Keramat,primary,female,2024-06-30,1632
W.P. Kuala Lumpur,Keramat,primary,female,2025-06-30,1650
W.P. Kuala Lumpur,Keramat,primary,male,2023-06-30,493
W.P. Kuala Lumpur,Keramat,primary,male,2024-06-30,520
W.P. Kuala Lumpur,Keramat,primary,male,2025-06-30,537
W.P. Kuala Lumpur,Keramat,secondary,both,2023-06-30,1879
W.P. Kuala Lumpur,Keramat,secondary,both,2024-06-30,1930
W.P. Kuala Lumpur,Keramat,secondary,both,2025-06-30,1959
W.P. Kuala Lumpur,Keramat,secondary,female,2023-06-30,1512
W.P. Kuala Lumpur,Keramat,secondary,female,2024-06-30,1555
W.P. Kuala Lumpur,Keramat,secondary,female,2025-06-30,1576
W.P. Kuala Lumpur,Keramat,secondary,male,2023-06-30,367
W.P. Kuala Lumpur,Keramat,secondary,male,2024-06-30,375
W.P. Kuala Lumpur,Keramat,secondary,male,2025-06-30,383
W.P. Kuala Lumpur,Sentul,primary,both,2023-06-30,2217
W.P. Kuala Lumpur,Sentul,primary,both,2024-06-30,2303
W.P. Kuala Lumpur,Sentul,primary,both,2025-06-30,2305
W.P. Kuala Lumpur,Sentul,primary,female,2023-06-30,1707
W.P. Kuala Lumpur,Sentul,primary,female,2024-06-30,1768
W.P. Kuala Lumpur,Sentul,primary,female,2025-06-30,1764
W.P. Kuala Lumpur,Sentul,primary,male,2023-06-30,510
W.P. Kuala Lumpur,Sentul,primary,male,2024-06-30,535
W.P. Kuala Lumpur,Sentul,primary,male,2025-06-30,541
W.P. Kuala Lumpur,Sentul,secondary,both,2023-06-30,2066
W.P. Kuala Lumpur,Sentul,secondary,both,2024-06-30,2123
W.P. Kuala Lumpur,Sentul,secondary,both,2025-06-30,2088
W.P. Kuala Lumpur,Sentul,secondary,female,2023-06-30,1618
W.P. Kuala Lumpur,Sentul,secondary,female,2024-06-30,1660
W.P. Kuala Lumpur,Sentul,secondary,female,2025-06-30,1626
W.P. Kuala Lumpur,Sentul,secondary,male,2023-06-30,448
W.P. Kuala Lumpur,Sentul,secondary,male,2024-06-30,463
W.P. Kuala Lumpur,Sentul,secondary,male,2025-06-30,462
W.P. Labuan,All Districts,primary,both,2017-01-01,708
W.P. Labuan,All Districts,primary,both,2018-01-01,737
W.P. Labuan,All Districts,primary,both,2019-01-01,741
W.P. Labuan,All Districts,primary,both,2020-01-01,743
W.P. Labuan,All Districts,primary,both,2021-01-01,742
W.P. Labuan,All Districts,primary,both,2022-01-01,705
W.P. Labuan,All Districts,primary,both,2023-06-30,741
W.P. Labuan,All Districts,primary,both,2024-06-30,743
W.P. Labuan,All Districts,primary,both,2025-06-30,737
W.P. Labuan,All Districts,primary,female,2017-01-01,538
W.P. Labuan,All Districts,primary,female,2018-01-01,550
W.P. Labuan,All Districts,primary,female,2019-01-01,560
W.P. Labuan,All Districts,primary,female,2020-01-01,553
W.P. Labuan,All Districts,primary,female,2021-01-01,539
W.P. Labuan,All Districts,primary,female,2022-01-01,510
W.P. Labuan,All Districts,primary,female,2023-06-30,515
W.P. Labuan,All Districts,primary,female,2024-06-30,515
W.P. Labuan,All Districts,primary,female,2025-06-30,510
W.P. Labuan,All Districts,primary,male,2017-01-01,170
W.P. Labuan,All Districts,primary,male,2018-01-01,187
W.P. Labuan,All Districts,primary,male,2019-01-01,181
W.P. Labuan,All Districts,primary,male,2020-01-01,190
W.P. Labuan,All Districts,primary,male,2021-01-01,203
W.P. Labuan,All Districts,primary,male,2022-01-01,195
W.P. Labuan,All Districts,primary,male,2023-06-30,226
W.P. Labuan,All Districts,primary,male,2024-06-30,228
W.P. Labuan,All Districts,primary,male,2025-06-30,227
W.P. Labuan,All Districts,secondary,both,2017-01-01,673
W.P. Labuan,All Districts,secondary,both,2018-01-01,670
W.P. Labuan,All Districts,secondary,both,2019-01-01,646
W.P. Labuan,All Districts,secondary,both,2020-01-01,636
W.P. Labuan,All Districts,secondary,both,2021-01-01,613
W.P. Labuan,All Districts,secondary,both,2022-01-01,645
W.P. Labuan,All Districts,secondary,both,2023-06-30,672
W.P. Labuan,All Districts,secondary,both,2024-06-30,686
W.P. Labuan,All Districts,secondary,both,2025-06-30,713
W.P. Labuan,All Districts,secondary,female,2017-01-01,436
W.P. Labuan,All Districts,secondary,female,2018-01-01,451
W.P. Labuan,All Districts,secondary,female,2019-01-01,436
W.P. Labuan,All Districts,secondary,female,2020-01-01,438
