date,state,branch,category,cases
2024-02-01,Johor,Muar,Sivil,36
2024-02-01,Johor,Muar,Syariah,44
2024-02-01,Kedah,Kedah,Jenayah,3
2024-02-01,Kedah,Kedah,Sivil,38
2024-02-01,Kedah,Kedah,Syariah,116
2024-02-01,Kedah,Langkawi,Sivil,3
2024-02-01,Kedah,Langkawi,Syariah,22
2024-02-01,Kelantan,Gua Musang,Jenayah,1
2024-02-01,Kelantan,Gua Musang,Sivil,2
2024-02-01,Kelantan,Gua Musang,Syariah,21
2024-02-01,Kelantan,Kelantan,Jenayah,73
2024-02-01,Kelantan,Kelantan,Sivil,45
2024-02-01,Kelantan,Kelantan,Syariah,162
2024-02-01,Melaka,Melaka,Jenayah,12
2024-02-01,Melaka,Melaka,Sivil,36
2024-02-01,Melaka,Melaka,Syariah,30
2024-02-01,Negeri Sembilan,Negeri Sembilan,Jenayah,2
2024-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,55
2024-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,53
2024-02-01,Pahang,Pahang,Sivil,19
2024-02-01,Pahang,Pahang,Syariah,46
2024-02-01,Pahang,Raub,Jenayah,96
2024-02-01,Pahang,Raub,Sivil,9
2024-02-01,Pahang,Raub,Syariah,29
2024-02-01,Perak,Perak,Jenayah,26
2024-02-01,Perak,Perak,Sivil,106
2024-02-01,Perak,Perak,Syariah,83
2024-02-01,Perak,Taiping,Jenayah,1
2024-02-01,Perak,Taiping,Sivil,14
2024-02-01,Perak,Taiping,Syariah,27
2024-02-01,Perlis,Perlis,Jenayah,1
2024-02-01,Perlis,Perlis,Sivil,19
2024-02-01,Perlis,Perlis,Syariah,33
2024-02-01,Pulau Pinang,Pulau Pinang,Jenayah,4
2024-02-01,Pulau Pinang,Pulau Pinang,Sivil,97
2024-02-01,Pulau Pinang,Pulau Pinang,Syariah,107
2024-02-01,Sabah,Sabah,Jenayah,10
2024-02-01,Sabah,Sabah,Sivil,110
2024-02-01,Sabah,Sabah,Syariah,109
2024-02-01,Sarawak,Miri,Jenayah,1
2024-02-01,Sarawak,Miri,Sivil,25
2024-02-01,Sarawak,Miri,Syariah,18
2024-02-01,Sarawak,Sarawak,Jenayah,5
2024-02-01,Sarawak,Sarawak,Sivil,51
2024-02-01,Sarawak,Sarawak,Syariah,78
2024-02-01,Sarawak,Sibu,Sivil,51
2024-02-01,Sarawak,Sibu,Syariah,15
2024-02-01,Selangor,Selangor,Jenayah,40
2024-02-01,Selangor,Selangor,Sivil,138
2024-02-01,Selangor,Selangor,Syariah,112
2024-02-01,Terengganu,Terengganu,Jenayah,24
2024-02-01,Terengganu,Terengganu,Sivil,12
2024-02-01,Terengganu,Terengganu,Syariah,98
2024-02-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,51
2024-02-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,41
2024-02-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,49
2024-02-01,W.P. Labuan,Labuan,Sivil,14
2024-02-01,W.P. Labuan,Labuan,Syariah,16
2024-02-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,2
2024-02-01,W.P. Putrajaya,Ibu Pejabat,Sivil,16
2024-02-01,W.P. Putrajaya,Ibu Pejabat,Syariah,13
2024-03-01,Johor,Johor,Jenayah,1
2024-03-01,Johor,Johor,Sivil,78
2024-03-01,Johor,Johor,Syariah,77
2024-03-01,Johor,Muar,Jenayah,1
2024-03-01,Johor,Muar,Sivil,36
2024-03-01,Johor,Muar,Syariah,46
2024-03-01,Kedah,Kedah,Jenayah,45
2024-03-01,Kedah,Kedah,Sivil,48
2024-03-01,Kedah,Kedah,Syariah,60
2024-03-01,Kedah,Langkawi,Jenayah,4
2024-03-01,Kedah,Langkawi,Sivil,8
2024-03-01,Kedah,Langkawi,Syariah,14
2024-03-01,Kelantan,Gua Musang,Sivil,2
2024-03-01,Kelantan,Gua Musang,Syariah,22
2024-03-01,Kelantan,Kelantan,Jenayah,24
2024-03-01,Kelantan,Kelantan,Sivil,32
2024-03-01,Kelantan,Kelantan,Syariah,119
2024-03-01,Melaka,Melaka,Jenayah,2
2024-03-01,Melaka,Melaka,Sivil,22
2024-03-01,Melaka,Melaka,Syariah,44
2024-03-01,Negeri Sembilan,Negeri Sembilan,Jenayah,13
2024-03-01,Negeri Sembilan,Negeri Sembilan,Sivil,84
2024-03-01,Negeri Sembilan,Negeri Sembilan,Syariah,45
2024-03-01,Pahang,Pahang,Jenayah,4
2024-03-01,Pahang,Pahang,Sivil,21
2024-03-01,Pahang,Pahang,Syariah,34
2024-03-01,Pahang,Raub,Jenayah,1
2024-03-01,Pahang,Raub,Sivil,10
2024-03-01,Pahang,Raub,Syariah,24
2024-03-01,Perak,Perak,Sivil,128
2024-03-01,Perak,Perak,Syariah,88
2024-03-01,Perak,Taiping,Jenayah,32
2024-03-01,Perak,Taiping,Sivil,36
2024-03-01,Perak,Taiping,Syariah,38
2024-03-01,Perlis,Perlis,Jenayah,5
2024-03-01,Perlis,Perlis,Sivil,25
2024-03-01,Perlis,Perlis,Syariah,38
2024-03-01,Pulau Pinang,Pulau Pinang,Jenayah,12
2024-03-01,Pulau Pinang,Pulau Pinang,Sivil,76
2024-03-01,Pulau Pinang,Pulau Pinang,Syariah,75
2024-03-01,Sabah,Sabah,Jenayah,6
2024-03-01,Sabah,Sabah,Sivil,98
2024-03-01,Sabah,Sabah,Syariah,72
2024-03-01,Sarawak,Miri,Sivil,52
2024-03-01,Sarawak,Miri,Syariah,22
2024-03-01,Sarawak,Sarawak,Jenayah,1
2024-03-01,Sarawak,Sarawak,Sivil,54
2024-03-01,Sarawak,Sarawak,Syariah,77
2024-03-01,Sarawak,Sibu,Sivil,50
2024-03-01,Sarawak,Sibu,Syariah,22
2024-03-01,Selangor,Selangor,Jenayah,1
2024-03-01,Selangor,Selangor,Sivil,128
2024-03-01,Selangor,Selangor,Syariah,87
2024-03-01,Terengganu,Terengganu,Jenayah,9
2024-03-01,Terengganu,Terengganu,Sivil,16
2024-03-01,Terengganu,Terengganu,Syariah,86
2024-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,66
2024-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,67
2024-03-01,W.P. Labuan,Labuan,Jenayah,1
2024-03-01,W.P. Labuan,Labuan,Sivil,1
2024-03-01,W.P. Labuan,Labuan,Syariah,13
2024-03-01,W.P. Putrajaya,Ibu Pejabat,Sivil,16
2024-03-01,W.P. Putrajaya,Ibu Pejabat,Syariah,18
2024-04-01,Johor,Johor,Jenayah,46
2024-04-01,Johor,Johor,Sivil,58
2024-04-01,Johor,Johor,Syariah,74
2024-04-01,Johor,Muar,Jenayah,4
2024-04-01,Johor,Muar,Sivil,44
2024-04-01,Johor,Muar,Syariah,47
2024-04-01,Kedah,Kedah,Jenayah,23
2024-04-01,Kedah,Kedah,Sivil,43
2024-04-01,Kedah,Kedah,Syariah,102
2024-04-01,Kedah,Langkawi,Jenayah,2
2024-04-01,Kedah,Langkawi,Sivil,8
2024-04-01,Kedah,Langkawi,Syariah,25
2024-04-01,Kelantan,Gua Musang,Jenayah,20
2024-04-01,Kelantan,Gua Musang,Sivil,4
2024-04-01,Kelantan,Gua Musang,Syariah,18
2024-04-01,Kelantan,Kelantan,Jenayah,87
2024-04-01,Kelantan,Kelantan,Sivil,13
2024-04-01,Kelantan,Kelantan,Syariah,122
2024-04-01,Melaka,Melaka,Jenayah,2
2024-04-01,Melaka,Melaka,Sivil,19
2024-04-01,Melaka,Melaka,Syariah,28
2024-04-01,Negeri Sembilan,Negeri Sembilan,Jenayah,8
2024-04-01,Negeri Sembilan,Negeri Sembilan,Sivil,41
2024-04-01,Negeri Sembilan,Negeri Sembilan,Syariah,39
2024-04-01,Pahang,Pahang,Jenayah,81
2024-04-01,Pahang,Pahang,Sivil,14
2024-04-01,Pahang,Pahang,Syariah,22
2024-04-01,Pahang,Raub,Jenayah,1
2024-04-01,Pahang,Raub,Sivil,6
2024-04-01,Pahang,Raub,Syariah,17
2024-04-01,Perak,Perak,Jenayah,5
2024-04-01,Perak,Perak,Sivil,75
2024-04-01,Perak,Perak,Syariah,42
2024-04-01,Perak,Taiping,Jenayah,2
2024-04-01,Perak,Taiping,Sivil,28
2024-04-01,Perak,Taiping,Syariah,25
2024-04-01,Perlis,Perlis,Sivil,13
2024-04-01,Perlis,Perlis,Syariah,21
2024-04-01,Pulau Pinang,Pulau Pinang,Jenayah,10
2024-04-01,Pulau Pinang,Pulau Pinang,Sivil,64
2024-04-01,Pulau Pinang,Pulau Pinang,Syariah,77
2024-04-01,Sabah,Sabah,Jenayah,7
2024-04-01,Sabah,Sabah,Sivil,91
2024-04-01,Sabah,Sabah,Syariah,61
2024-04-01,Sarawak,Miri,Sivil,45
2024-04-01,Sarawak,Miri,Syariah,8
2024-04-01,Sarawak,Sarawak,Jenayah,1
2024-04-01,Sarawak,Sarawak,Sivil,24
2024-04-01,Sarawak,Sarawak,Syariah,29
2024-04-01,Sarawak,Sibu,Sivil,22
2024-04-01,Sarawak,Sibu,Syariah,16
2024-04-01,Selangor,Selangor,Sivil,123
2024-04-01,Selangor,Selangor,Syariah,107
2024-04-01,Terengganu,Terengganu,Jenayah,19
2024-04-01,Terengganu,Terengganu,Sivil,14
2024-04-01,Terengganu,Terengganu,Syariah,114
2024-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,2
2024-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,66
2024-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,60
2024-04-01,W.P. Labuan,Labuan,Sivil,2
2024-04-01,W.P. Labuan,Labuan,Syariah,12
2024-04-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,3
2024-04-01,W.P. Putrajaya,Ibu Pejabat,Sivil,9
2024-04-01,W.P. Putrajaya,Ibu Pejabat,Syariah,16
2024-05-01,Johor,Johor,Jenayah,4
2024-05-01,Johor,Johor,Sivil,79
2024-05-01,Johor,Johor,Syariah,105
2024-05-01,Johor,Muar,Jenayah,49
2024-05-01,Johor,Muar,Sivil,50
2024-05-01,Johor,Muar,Syariah,62
2024-05-01,Kedah,Kedah,Jenayah,52
2024-05-01,Kedah,Kedah,Sivil,56
2024-05-01,Kedah,Kedah,Syariah,170
2024-05-01,Kedah,Langkawi,Jenayah,1
2024-05-01,Kedah,Langkawi,Sivil,5
2024-05-01,Kedah,Langkawi,Syariah,34
2024-05-01,Kelantan,Gua Musang,Jenayah,4
2024-05-01,Kelantan,Gua Musang,Sivil,2
2024-05-01,Kelantan,Gua Musang,Syariah,12
2024-05-01,Kelantan,Kelantan,Jenayah,13
2024-05-01,Kelantan,Kelantan,Sivil,31
2024-05-01,Kelantan,Kelantan,Syariah,158
2024-05-01,Melaka,Melaka,Jenayah,21
2024-05-01,Melaka,Melaka,Sivil,38
2024-05-01,Melaka,Melaka,Syariah,45
2024-05-01,Negeri Sembilan,Negeri Sembilan,Jenayah,4
2024-05-01,Negeri Sembilan,Negeri Sembilan,Sivil,89
2024-05-01,Negeri Sembilan,Negeri Sembilan,Syariah,80
2024-05-01,Pahang,Pahang,Jenayah,4
2024-05-01,Pahang,Pahang,Sivil,21
2024-05-01,Pahang,Pahang,Syariah,65
2024-05-01,Pahang,Raub,Jenayah,3
2024-05-01,Pahang,Raub,Sivil,14
2024-05-01,Pahang,Raub,Syariah,40
2024-05-01,Perak,Perak,Jenayah,2
2024-05-01,Perak,Perak,Sivil,103
2024-05-01,Perak,Perak,Syariah,83
2024-05-01,Perak,Taiping,Jenayah,32
2024-05-01,Perak,Taiping,Sivil,18
2024-05-01,Perak,Taiping,Syariah,26
2024-05-01,Perlis,Perlis,Jenayah,24
2024-05-01,Perlis,Perlis,Sivil,25
2024-05-01,Perlis,Perlis,Syariah,34
2024-05-01,Pulau Pinang,Pulau Pinang,Jenayah,11
2024-05-01,Pulau Pinang,Pulau Pinang,Sivil,92
2024-05-01,Pulau Pinang,Pulau Pinang,Syariah,83
2024-05-01,Sabah,Sabah,Jenayah,13
2024-05-01,Sabah,Sabah,Sivil,71
2024-05-01,Sabah,Sabah,Syariah,67
2024-05-01,Sarawak,Miri,Jenayah,1
2024-05-01,Sarawak,Miri,Sivil,52
2024-05-01,Sarawak,Miri,Syariah,16
2024-05-01,Sarawak,Sarawak,Jenayah,22
2024-05-01,Sarawak,Sarawak,Sivil,47
2024-05-01,Sarawak,Sarawak,Syariah,68
2024-05-01,Sarawak,Sibu,Sivil,36
2024-05-01,Sarawak,Sibu,Syariah,28
2024-05-01,Selangor,Selangor,Jenayah,12
2024-05-01,Selangor,Selangor,Sivil,152
2024-05-01,Selangor,Selangor,Syariah,121
2024-05-01,Terengganu,Terengganu,Jenayah,34
2024-05-01,Terengganu,Terengganu,Sivil,24
2024-05-01,Terengganu,Terengganu,Syariah,100
2024-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,2
2024-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,54
2024-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,74
2024-05-01,W.P. Labuan,Labuan,Jenayah,1
2024-05-01,W.P. Labuan,Labuan,Sivil,14
2024-05-01,W.P. Labuan,Labuan,Syariah,10
2024-05-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,4
2024-05-01,W.P. Putrajaya,Ibu Pejabat,Sivil,15
2024-05-01,W.P. Putrajaya,Ibu Pejabat,Syariah,14
2024-06-01,Johor,Johor,Jenayah,1
2024-06-01,Johor,Johor,Sivil,91
2024-06-01,Johor,Johor,Syariah,109
2024-06-01,Johor,Muar,Jenayah,3
2024-06-01,Johor,Muar,Sivil,43
2024-06-01,Johor,Muar,Syariah,44
2024-06-01,Kedah,Kedah,Jenayah,10
2024-06-01,Kedah,Kedah,Sivil,43
2024-06-01,Kedah,Kedah,Syariah,114
2024-06-01,Kedah,Langkawi,Jenayah,1
2024-06-01,Kedah,Langkawi,Sivil,5
2024-06-01,Kedah,Langkawi,Syariah,20
2024-06-01,Kelantan,Gua Musang,Jenayah,7
2024-06-01,Kelantan,Gua Musang,Sivil,2
2024-06-01,Kelantan,Gua Musang,Syariah,17
2024-06-01,Kelantan,Kelantan,Jenayah,8
2024-06-01,Kelantan,Kelantan,Sivil,28
2024-06-01,Kelantan,Kelantan,Syariah,122
2024-06-01,Melaka,Melaka,Jenayah,3
2024-06-01,Melaka,Melaka,Sivil,19
2024-06-01,Melaka,Melaka,Syariah,39
2024-06-01,Negeri Sembilan,Negeri Sembilan,Jenayah,43
2024-06-01,Negeri Sembilan,Negeri Sembilan,Sivil,62
2024-06-01,Negeri Sembilan,Negeri Sembilan,Syariah,32
2024-06-01,Pahang,Pahang,Jenayah,2
2024-06-01,Pahang,Pahang,Sivil,24
2024-06-01,Pahang,Pahang,Syariah,51
2024-06-01,Pahang,Raub,Jenayah,1
2024-06-01,Pahang,Raub,Sivil,5
2024-06-01,Pahang,Raub,Syariah,31
2024-06-01,Perak,Perak,Jenayah,1
2024-06-01,Perak,Perak,Sivil,96
2024-06-01,Perak,Perak,Syariah,57
2024-06-01,Perak,Taiping,Jenayah,3
2024-06-01,Perak,Taiping,Sivil,33
2024-06-01,Perak,Taiping,Syariah,35
2024-06-01,Perlis,Perlis,Jenayah,56
2024-06-01,Perlis,Perlis,Sivil,12
2024-06-01,Perlis,Perlis,Syariah,60
2024-06-01,Pulau Pinang,Pulau Pinang,Jenayah,2
2024-06-01,Pulau Pinang,Pulau Pinang,Sivil,49
2024-06-01,Pulau Pinang,Pulau Pinang,Syariah,77
2024-06-01,Sabah,Sabah,Jenayah,21
2024-06-01,Sabah,Sabah,Sivil,57
2024-06-01,Sabah,Sabah,Syariah,66
2024-06-01,Sarawak,Miri,Sivil,50
2024-06-01,Sarawak,Miri,Syariah,3
2024-06-01,Sarawak,Sarawak,Jenayah,2
2024-06-01,Sarawak,Sarawak,Sivil,31
2024-06-01,Sarawak,Sarawak,Syariah,49
2024-06-01,Sarawak,Sibu,Sivil,32
2024-06-01,Sarawak,Sibu,Syariah,12
2024-06-01,Selangor,Selangor,Jenayah,1
2024-06-01,Selangor,Selangor,Sivil,110
2024-06-01,Selangor,Selangor,Syariah,106
2024-06-01,Terengganu,Terengganu,Jenayah,14
2024-06-01,Terengganu,Terengganu,Sivil,13
2024-06-01,Terengganu,Terengganu,Syariah,144
2024-06-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,62
2024-06-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,77
2024-06-01,W.P. Labuan,Labuan,Jenayah,1
2024-06-01,W.P. Labuan,Labuan,Sivil,1
2024-06-01,W.P. Labuan,Labuan,Syariah,9
2024-06-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,3
2024-06-01,W.P. Putrajaya,Ibu Pejabat,Sivil,17
2024-06-01,W.P. Putrajaya,Ibu Pejabat,Syariah,12
2024-07-01,Johor,Johor,Jenayah,44
2024-07-01,Johor,Johor,Sivil,110
2024-07-01,Johor,Johor,Syariah,78
2024-07-01,Johor,Muar,Jenayah,39
2024-07-01,Johor,Muar,Sivil,59
2024-07-01,Johor,Muar,Syariah,60
2024-07-01,Kedah,Kedah,Jenayah,21
2024-07-01,Kedah,Kedah,Sivil,62
2024-07-01,Kedah,Kedah,Syariah,119
2024-07-01,Kedah,Langkawi,Jenayah,1
2024-07-01,Kedah,Langkawi,Sivil,13
2024-07-01,Kedah,Langkawi,Syariah,25
2024-07-01,Kelantan,Gua Musang,Jenayah,29
2024-07-01,Kelantan,Gua Musang,Sivil,5
2024-07-01,Kelantan,Gua Musang,Syariah,30
2024-07-01,Kelantan,Kelantan,Jenayah,67
2024-07-01,Kelantan,Kelantan,Sivil,26
2024-07-01,Kelantan,Kelantan,Syariah,149
2024-07-01,Melaka,Melaka,Sivil,29
2024-07-01,Melaka,Melaka,Syariah,42
2024-07-01,Negeri Sembilan,Negeri Sembilan,Jenayah,44
2024-07-01,Negeri Sembilan,Negeri Sembilan,Sivil,79
2024-07-01,Negeri Sembilan,Negeri Sembilan,Syariah,43
2024-07-01,Pahang,Pahang,Jenayah,39
2024-07-01,Pahang,Pahang,Sivil,11
2024-07-01,Pahang,Pahang,Syariah,48
2024-07-01,Pahang,Raub,Sivil,4
2024-07-01,Pahang,Raub,Syariah,15
2024-07-01,Perak,Perak,Sivil,86
2024-07-01,Perak,Perak,Syariah,91
2024-07-01,Perak,Taiping,Jenayah,5
2024-07-01,Perak,Taiping,Sivil,37
2024-07-01,Perak,Taiping,Syariah,36
2024-07-01,Perlis,Perlis,Jenayah,33
2024-07-01,Perlis,Perlis,Sivil,12
2024-07-01,Perlis,Perlis,Syariah,36
2024-07-01,Pulau Pinang,Pulau Pinang,Jenayah,7
2024-07-01,Pulau Pinang,Pulau Pinang,Sivil,50
2024-07-01,Pulau Pinang,Pulau Pinang,Syariah,81
2024-07-01,Sabah,Sabah,Jenayah,5
2024-07-01,Sabah,Sabah,Sivil,91
2024-07-01,Sabah,Sabah,Syariah,62
2024-07-01,Sarawak,Miri,Jenayah,1
2024-07-01,Sarawak,Miri,Sivil,34
2024-07-01,Sarawak,Miri,Syariah,41
2024-07-01,Sarawak,Sarawak,Jenayah,3
2024-07-01,Sarawak,Sarawak,Sivil,74
2024-07-01,Sarawak,Sarawak,Syariah,50
2024-07-01,Sarawak,Sibu,Sivil,44
2024-07-01,Sarawak,Sibu,Syariah,15
2024-07-01,Selangor,Selangor,Jenayah,4
2024-07-01,Selangor,Selangor,Sivil,176
2024-07-01,Selangor,Selangor,Syariah,107
2024-07-01,Terengganu,Terengganu,Jenayah,19
2024-07-01,Terengganu,Terengganu,Sivil,27
2024-07-01,Terengganu,Terengganu,Syariah,141
2024-07-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,13
2024-07-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,63
2024-07-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,53
2024-07-01,W.P. Labuan,Labuan,Sivil,2
2024-07-01,W.P. Labuan,Labuan,Syariah,11
2024-07-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,3
2024-07-01,W.P. Putrajaya,Ibu Pejabat,Sivil,21
2024-07-01,W.P. Putrajaya,Ibu Pejabat,Syariah,8
2024-08-01,Johor,Johor,Jenayah,54
2024-08-01,Johor,Johor,Sivil,76
2024-08-01,Johor,Johor,Syariah,60
2024-08-01,Johor,Muar,Jenayah,17
2024-08-01,Johor,Muar,Sivil,30
2024-08-01,Johor,Muar,Syariah,42
2024-08-01,Kedah,Kedah,Jenayah,28
2024-08-01,Kedah,Kedah,Sivil,46
2024-08-01,Kedah,Kedah,Syariah,127
2024-08-01,Kedah,Langkawi,Jenayah,1
2024-08-01,Kedah,Langkawi,Sivil,4
2024-08-01,Kedah,Langkawi,Syariah,18
2024-08-01,Kelantan,Gua Musang,Jenayah,3
2024-08-01,Kelantan,Gua Musang,Sivil,3
2024-08-01,Kelantan,Gua Musang,Syariah,22
2024-08-01,Kelantan,Kelantan,Jenayah,10
2024-08-01,Kelantan,Kelantan,Sivil,22
2024-08-01,Kelantan,Kelantan,Syariah,161
2024-08-01,Melaka,Melaka,Jenayah,15
2024-08-01,Melaka,Melaka,Sivil,30
2024-08-01,Melaka,Melaka,Syariah,48
2024-08-01,Negeri Sembilan,Negeri Sembilan,Jenayah,2
2024-08-01,Negeri Sembilan,Negeri Sembilan,Sivil,74
2024-08-01,Negeri Sembilan,Negeri Sembilan,Syariah,54
2024-08-01,Pahang,Pahang,Jenayah,1
2024-08-01,Pahang,Pahang,Sivil,25
2024-08-01,Pahang,Pahang,Syariah,55
2024-08-01,Pahang,Raub,Jenayah,1
2024-08-01,Pahang,Raub,Sivil,9
2024-08-01,Pahang,Raub,Syariah,39
2024-08-01,Perak,Perak,Sivil,96
2024-08-01,Perak,Perak,Syariah,72
2024-08-01,Perak,Taiping,Jenayah,32
2024-08-01,Perak,Taiping,Sivil,34
2024-08-01,Perak,Taiping,Syariah,33
2024-08-01,Perlis,Perlis,Jenayah,3
2024-08-01,Perlis,Perlis,Sivil,23
2024-08-01,Perlis,Perlis,Syariah,34
2024-08-01,Pulau Pinang,Pulau Pinang,Jenayah,5
2024-08-01,Pulau Pinang,Pulau Pinang,Sivil,63
2024-08-01,Pulau Pinang,Pulau Pinang,Syariah,89
2024-08-01,Sabah,Sabah,Jenayah,23
2024-08-01,Sabah,Sabah,Sivil,86
2024-08-01,Sabah,Sabah,Syariah,66
2024-08-01,Sarawak,Miri,Jenayah,1
2024-08-01,Sarawak,Miri,Sivil,42
2024-08-01,Sarawak,Miri,Syariah,15
2024-08-01,Sarawak,Sarawak,Jenayah,4
2024-08-01,Sarawak,Sarawak,Sivil,73
2024-08-01,Sarawak,Sarawak,Syariah,55
2024-08-01,Sarawak,Sibu,Sivil,52
2024-08-01,Sarawak,Sibu,Syariah,17
2024-08-01,Selangor,Selangor,Jenayah,27
2024-08-01,Selangor,Selangor,Sivil,228
2024-08-01,Selangor,Selangor,Syariah,155
2024-08-01,Terengganu,Terengganu,Jenayah,25
2024-08-01,Terengganu,Terengganu,Sivil,26
2024-08-01,Terengganu,Terengganu,Syariah,177
2024-08-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,1
2024-08-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,51
2024-08-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,72
2024-08-01,W.P. Labuan,Labuan,Syariah,5
2024-08-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,6
2024-08-01,W.P. Putrajaya,Ibu Pejabat,Sivil,15
2024-08-01,W.P. Putrajaya,Ibu Pejabat,Syariah,21
2024-09-01,Johor,Johor,Jenayah,5
2024-09-01,Johor,Johor,Sivil,93
2024-09-01,Johor,Johor,Syariah,74
2024-09-01,Johor,Muar,Jenayah,14
2024-09-01,Johor,Muar,Sivil,101
2024-09-01,Johor,Muar,Syariah,48
2024-09-01,Kedah,Kedah,Jenayah,30
2024-09-01,Kedah,Kedah,Sivil,52
2024-09-01,Kedah,Kedah,Syariah,101
2024-09-01,Kedah,Langkawi,Sivil,3
2024-09-01,Kedah,Langkawi,Syariah,27
2024-09-01,Kelantan,Gua Musang,Jenayah,2
2024-09-01,Kelantan,Gua Musang,Sivil,1
2024-09-01,Kelantan,Gua Musang,Syariah,25
2024-09-01,Kelantan,Kelantan,Jenayah,5
2024-09-01,Kelantan,Kelantan,Sivil,30
2024-09-01,Kelantan,Kelantan,Syariah,130
2024-09-01,Melaka,Melaka,Jenayah,2
2024-09-01,Melaka,Melaka,Sivil,37
2024-09-01,Melaka,Melaka,Syariah,49
2024-09-01,Negeri Sembilan,Negeri Sembilan,Jenayah,24
2024-09-01,Negeri Sembilan,Negeri Sembilan,Sivil,72
2024-09-01,Negeri Sembilan,Negeri Sembilan,Syariah,51
2024-09-01,Pahang,Pahang,Jenayah,3
2024-09-01,Pahang,Pahang,Sivil,22
2024-09-01,Pahang,Pahang,Syariah,41
2024-09-01,Pahang,Raub,Sivil,1
2024-09-01,Pahang,Raub,Syariah,23
2024-09-01,Perak,Perak,Jenayah,1
2024-09-01,Perak,Perak,Sivil,74
2024-09-01,Perak,Perak,Syariah,82
2024-09-01,Perak,Taiping,Jenayah,4
2024-09-01,Perak,Taiping,Sivil,23
2024-09-01,Perak,Taiping,Syariah,33
2024-09-01,Perlis,Perlis,Jenayah,46
2024-09-01,Perlis,Perlis,Sivil,33
2024-09-01,Perlis,Perlis,Syariah,29
2024-09-01,Pulau Pinang,Pulau Pinang,Jenayah,24
2024-09-01,Pulau Pinang,Pulau Pinang,Sivil,76
2024-09-01,Pulau Pinang,Pulau Pinang,Syariah,58
2024-09-01,Sabah,Sabah,Jenayah,13
2024-09-01,Sabah,Sabah,Sivil,78
2024-09-01,Sabah,Sabah,Syariah,70
2024-09-01,Sarawak,Miri,Sivil,17
2024-09-01,Sarawak,Miri,Syariah,10
2024-09-01,Sarawak,Sarawak,Jenayah,3
2024-09-01,Sarawak,Sarawak,Sivil,58
2024-09-01,Sarawak,Sarawak,Syariah,43
2024-09-01,Sarawak,Sibu,Jenayah,12
2024-09-01,Sarawak,Sibu,Sivil,53
2024-09-01,Sarawak,Sibu,Syariah,24
2024-09-01,Selangor,Selangor,Jenayah,15
2024-09-01,Selangor,Selangor,Sivil,177
2024-09-01,Selangor,Selangor,Syariah,158
2024-09-01,Terengganu,Terengganu,Jenayah,20
2024-09-01,Terengganu,Terengganu,Sivil,22
2024-09-01,Terengganu,Terengganu,Syariah,130
2024-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,2
2024-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,58
2024-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,51
2024-09-01,W.P. Labuan,Labuan,Jenayah,2
2024-09-01,W.P. Labuan,Labuan,Sivil,15
2024-09-01,W.P. Labuan,Labuan,Syariah,26
2024-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,17
2024-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,20
2024-10-01,Johor,Johor,Jenayah,2
2024-10-01,Johor,Johor,Sivil,92
2024-10-01,Johor,Johor,Syariah,90
2024-10-01,Johor,Muar,Jenayah,3
2024-10-01,Johor,Muar,Sivil,56
2024-10-01,Johor,Muar,Syariah,38
2024-10-01,Kedah,Kedah,Jenayah,22
2024-10-01,Kedah,Kedah,Sivil,47
2024-10-01,Kedah,Kedah,Syariah,126
2024-10-01,Kedah,Langkawi,Jenayah,1
2024-10-01,Kedah,Langkawi,Sivil,8
2024-10-01,Kedah,Langkawi,Syariah,19
2024-10-01,Kelantan,Gua Musang,Jenayah,10
