date,state,branch,category,subcategory,case_type,cases
2024-04-01,Sabah,Sabah,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,2
2024-04-01,Sabah,Sabah,Syariah,Keluarga Syariah,Tuntutan Sabitan Nusyuz,1
2024-04-01,Sabah,Sabah,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,2
2024-04-01,Sarawak,Miri,Sivil,Keluarga Sivil,Cerai,34
2024-04-01,Sarawak,Miri,Sivil,Keluarga Sivil,Jagaan,7
2024-04-01,Sarawak,Miri,Sivil,Keluarga Sivil,Kuatkuasa Perintah Nafkah Anak,1
2024-04-01,Sarawak,Miri,Sivil,Sivil Luar Bidang Kuasa,Akta Kerja 1955,1
2024-04-01,Sarawak,Miri,Sivil,Sivil Pelbagai,Pengangkatan,1
2024-04-01,Sarawak,Miri,Sivil,Sivil Pelbagai,Perihal Wasiat,1
2024-04-01,Sarawak,Miri,Syariah,Keluarga Syariah,Tuntutan Fasakh,5
2024-04-01,Sarawak,Miri,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2024-04-01,Sarawak,Miri,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,1
2024-04-01,Sarawak,Miri,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,1
2024-04-01,Sarawak,Sarawak,Jenayah,Jenayah Luar Bidang Kuasa,Kanun Keseksaan (Lain-Lain),1
2024-04-01,Sarawak,Sarawak,Sivil,Keluarga Sivil,Cerai,16
2024-04-01,Sarawak,Sarawak,Sivil,Keluarga Sivil,Tuntutan Nafkah Isteri,1
2024-04-01,Sarawak,Sarawak,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,1
2024-04-01,Sarawak,Sarawak,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),2
2024-04-01,Sarawak,Sarawak,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2024-04-01,Sarawak,Sarawak,Sivil,Sivil Pelbagai,Kemalangan,2
2024-04-01,Sarawak,Sarawak,Sivil,Sivil Pelbagai,Sewaan,1
2024-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Fasakh,4
2024-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Hadhanah,12
2024-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2024-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Muta'ah,3
2024-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,6
2024-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,2
2024-04-01,Sarawak,Sarawak,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,1
2024-04-01,Sarawak,Sibu,Sivil,Keluarga Sivil,Cerai,19
2024-04-01,Sarawak,Sibu,Sivil,Keluarga Sivil,Perubahan Perintah - Jagaan,1
2024-04-01,Sarawak,Sibu,Sivil,Keluarga Sivil,Perubahan Perintah Nafkah Isteri,1
2024-04-01,Sarawak,Sibu,Sivil,Keluarga Sivil,Tuntutan Nafkah Isteri,1
2024-04-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Fasakh,8
2024-04-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Hadhanah,3
2024-04-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2024-04-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Muta'ah,2
2024-04-01,Sarawak,Sibu,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,2
2024-04-01,Selangor,Selangor,Sivil,Keluarga Sivil,Cerai,40
2024-04-01,Selangor,Selangor,Sivil,Keluarga Sivil,Deklarasi Perkahwinan (Seksyen 33 Akta Membaharui Undang-Undang (Perkahwinan & Perceraian) 1976),2
2024-04-01,Selangor,Selangor,Sivil,Keluarga Sivil,Kuatkuasa Perintah Nafkah Anak,1
2024-04-01,Selangor,Selangor,Sivil,Keluarga Sivil,Perubahan Perintah Nafkah Anak,2
2024-04-01,Selangor,Selangor,Sivil,Keluarga Sivil,Tuntutan Nafkah Isteri,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,4
2024-04-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Akta Kerja 1955,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Kuatkuasa Perintah - Pemecahan Kontrak,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),14
2024-04-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Akta Sewa Beli,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Kuatkuasa Perintah - Pampasan Pekerja,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Kuatkuasa Perintah - Sewa Menyewa,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Pampasan Pekerja,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Pemecahan Kontrak,1
2024-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,6
2024-04-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Tuntutan Pengguna,2
2024-04-01,Selangor,Selangor,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,42
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Lain-Lain (Mal),1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Penguatkuasaan Jagaan/Hak Lawatan,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Penguatkuasaan Perintah Muta'ah,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan/Tuntutan Kebenaran Poligami,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Fasakh,4
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Gantirugi Perkahwinan/Hutang Perkahwinan,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Gantirugi Pertunangan,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Hadhanah,22
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,13
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Muta'ah,10
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,16
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,6
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,3
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,3
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Perceraian,12
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Sabitan Nusyuz,4
2024-04-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,4
2024-04-01,Terengganu,Terengganu,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,1
2024-04-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,15
2024-04-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),2
2024-04-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Pecah Rumah (Kanun Keseksaan),1
2024-04-01,Terengganu,Terengganu,Sivil,Keluarga Sivil,Deklarasi Perkahwinan (Seksyen 33 Akta Membaharui Undang-Undang (Perkahwinan & Perceraian) 1976),2
2024-04-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,Akta Fitnah 1957,2
2024-04-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2024-04-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,Akta Kerja 1955,1
2024-04-01,Terengganu,Terengganu,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,1
