date,state,sex,age,registrations
2021-08-22,W.P. Putrajaya,male,80-84,0
2021-08-22,W.P. Putrajaya,male,85+,0
2021-08-23,W.P. Putrajaya,female,0-12,7
2021-08-23,W.P. Putrajaya,female,12-17,18
2021-08-23,W.P. Putrajaya,female,18-24,4
2021-08-23,W.P. Putrajaya,female,25-29,3
2021-08-23,W.P. Putrajaya,female,30-34,4
2021-08-23,W.P. Putrajaya,female,35-39,7
2021-08-23,W.P. Putrajaya,female,40-44,7
2021-08-23,W.P. Putrajaya,female,45-49,5
2021-08-23,W.P. Putrajaya,female,50-54,3
2021-08-23,W.P. Putrajaya,female,55-59,2
2021-08-23,W.P. Putrajaya,female,60-64,0
2021-08-23,W.P. Putrajaya,female,65-69,2
2021-08-23,W.P. Putrajaya,female,70-74,1
2021-08-23,W.P. Putrajaya,female,75-79,0
2021-08-23,W.P. Putrajaya,female,80-84,0
2021-08-23,W.P. Putrajaya,female,85+,0
2021-08-23,W.P. Putrajaya,male,0-12,4
2021-08-23,W.P. Putrajaya,male,12-17,20
2021-08-23,W.P. Putrajaya,male,18-24,13
2021-08-23,W.P. Putrajaya,male,25-29,12
2021-08-23,W.P. Putrajaya,male,30-34,8
2021-08-23,W.P. Putrajaya,male,35-39,9
2021-08-23,W.P. Putrajaya,male,40-44,10
2021-08-23,W.P. Putrajaya,male,45-49,2
2021-08-23,W.P. Putrajaya,male,50-54,2
2021-08-23,W.P. Putrajaya,male,55-59,0
2021-08-23,W.P. Putrajaya,male,60-64,1
2021-08-23,W.P. Putrajaya,male,65-69,3
2021-08-23,W.P. Putrajaya,male,70-74,0
2021-08-23,W.P. Putrajaya,male,75-79,0
2021-08-23,W.P. Putrajaya,male,80-84,0
2021-08-23,W.P. Putrajaya,male,85+,0
2021-08-24,W.P. Putrajaya,female,0-12,4
2021-08-24,W.P. Putrajaya,female,12-17,17
2021-08-24,W.P. Putrajaya,female,18-24,4
2021-08-24,W.P. Putrajaya,female,25-29,1
2021-08-24,W.P. Putrajaya,female,30-34,5
2021-08-24,W.P. Putrajaya,female,35-39,4
2021-08-24,W.P. Putrajaya,female,40-44,8
2021-08-24,W.P. Putrajaya,female,45-49,5
2021-08-24,W.P. Putrajaya,female,50-54,10
2021-08-24,W.P. Putrajaya,female,55-59,1
2021-08-24,W.P. Putrajaya,female,60-64,3
2021-08-24,W.P. Putrajaya,female,65-69,1
2021-08-24,W.P. Putrajaya,female,70-74,0
2021-08-24,W.P. Putrajaya,female,75-79,0
2021-08-24,W.P. Putrajaya,female,80-84,0
2021-08-24,W.P. Putrajaya,female,85+,0
2021-08-24,W.P. Putrajaya,male,0-12,4
2021-08-24,W.P. Putrajaya,male,12-17,18
2021-08-24,W.P. Putrajaya,male,18-24,13
2021-08-24,W.P. Putrajaya,male,25-29,9
2021-08-24,W.P. Putrajaya,male,30-34,9
2021-08-24,W.P. Putrajaya,male,35-39,7
2021-08-24,W.P. Putrajaya,male,40-44,7
2021-08-24,W.P. Putrajaya,male,45-49,6
2021-08-24,W.P. Putrajaya,male,50-54,2
2021-08-24,W.P. Putrajaya,male,55-59,0
2021-08-24,W.P. Putrajaya,male,60-64,1
2021-08-24,W.P. Putrajaya,male,65-69,1
2021-08-24,W.P. Putrajaya,male,70-74,0
2021-08-24,W.P. Putrajaya,male,75-79,0
2021-08-24,W.P. Putrajaya,male,80-84,1
2021-08-24,W.P. Putrajaya,male,85+,0
2021-08-25,W.P. Putrajaya,female,0-12,4
2021-08-25,W.P. Putrajaya,female,12-17,11
2021-08-25,W.P. Putrajaya,female,18-24,9
2021-08-25,W.P. Putrajaya,female,25-29,3
2021-08-25,W.P. Putrajaya,female,30-34,3
2021-08-25,W.P. Putrajaya,female,35-39,8
2021-08-25,W.P. Putrajaya,female,40-44,6
2021-08-25,W.P. Putrajaya,female,45-49,4
2021-08-25,W.P. Putrajaya,female,50-54,1
2021-08-25,W.P. Putrajaya,female,55-59,1
2021-08-25,W.P. Putrajaya,female,60-64,0
2021-08-25,W.P. Putrajaya,female,65-69,1
2021-08-25,W.P. Putrajaya,female,70-74,1
2021-08-25,W.P. Putrajaya,female,75-79,0
2021-08-25,W.P. Putrajaya,female,80-84,0
2021-08-25,W.P. Putrajaya,female,85+,0
2021-08-25,W.P. Putrajaya,male,0-12,3
2021-08-25,W.P. Putrajaya,male,12-17,26
2021-08-25,W.P. Putrajaya,male,18-24,7
2021-08-25,W.P. Putrajaya,male,25-29,9
2021-08-25,W.P. Putrajaya,male,30-34,5
2021-08-25,W.P. Putrajaya,male,35-39,6
2021-08-25,W.P. Putrajaya,male,40-44,3
2021-08-25,W.P. Putrajaya,male,45-49,3
2021-08-25,W.P. Putrajaya,male,50-54,1
2021-08-25,W.P. Putrajaya,male,55-59,2
2021-08-25,W.P. Putrajaya,male,60-64,2
2021-08-25,W.P. Putrajaya,male,65-69,0
2021-08-25,W.P. Putrajaya,male,70-74,0
2021-08-25,W.P. Putrajaya,male,75-79,1
2021-08-25,W.P. Putrajaya,male,80-84,0
2021-08-25,W.P. Putrajaya,male,85+,0
2021-08-26,W.P. Putrajaya,female,0-12,4
2021-08-26,W.P. Putrajaya,female,12-17,18
2021-08-26,W.P. Putrajaya,female,18-24,10
2021-08-26,W.P. Putrajaya,female,25-29,7
2021-08-26,W.P. Putrajaya,female,30-34,6
2021-08-26,W.P. Putrajaya,female,35-39,6
2021-08-26,W.P. Putrajaya,female,40-44,8
2021-08-26,W.P. Putrajaya,female,45-49,2
2021-08-26,W.P. Putrajaya,female,50-54,4
2021-08-26,W.P. Putrajaya,female,55-59,2
2021-08-26,W.P. Putrajaya,female,60-64,1
2021-08-26,W.P. Putrajaya,female,65-69,1
2021-08-26,W.P. Putrajaya,female,70-74,0
2021-08-26,W.P. Putrajaya,female,75-79,1
2021-08-26,W.P. Putrajaya,female,80-84,1
2021-08-26,W.P. Putrajaya,female,85+,0
2021-08-26,W.P. Putrajaya,male,0-12,2
2021-08-26,W.P. Putrajaya,male,12-17,16
2021-08-26,W.P. Putrajaya,male,18-24,8
2021-08-26,W.P. Putrajaya,male,25-29,12
2021-08-26,W.P. Putrajaya,male,30-34,10
2021-08-26,W.P. Putrajaya,male,35-39,14
2021-08-26,W.P. Putrajaya,male,40-44,4
2021-08-26,W.P. Putrajaya,male,45-49,4
2021-08-26,W.P. Putrajaya,male,50-54,4
2021-08-26,W.P. Putrajaya,male,55-59,0
2021-08-26,W.P. Putrajaya,male,60-64,0
2021-08-26,W.P. Putrajaya,male,65-69,0
2021-08-26,W.P. Putrajaya,male,70-74,0
2021-08-26,W.P. Putrajaya,male,75-79,0
2021-08-26,W.P. Putrajaya,male,80-84,0
2021-08-26,W.P. Putrajaya,male,85+,1
2021-08-27,W.P. Putrajaya,female,0-12,6
2021-08-27,W.P. Putrajaya,female,12-17,32
2021-08-27,W.P. Putrajaya,female,18-24,3
2021-08-27,W.P. Putrajaya,female,25-29,4
2021-08-27,W.P. Putrajaya,female,30-34,2
2021-08-27,W.P. Putrajaya,female,35-39,3
2021-08-27,W.P. Putrajaya,female,40-44,5
2021-08-27,W.P. Putrajaya,female,45-49,3
2021-08-27,W.P. Putrajaya,female,50-54,0
2021-08-27,W.P. Putrajaya,female,55-59,0
2021-08-27,W.P. Putrajaya,female,60-64,4
2021-08-27,W.P. Putrajaya,female,65-69,2
2021-08-27,W.P. Putrajaya,female,70-74,0
2021-08-27,W.P. Putrajaya,female,75-79,1
2021-08-27,W.P. Putrajaya,female,80-84,0
2021-08-27,W.P. Putrajaya,female,85+,1
2021-08-27,W.P. Putrajaya,male,0-12,9
2021-08-27,W.P. Putrajaya,male,12-17,38
2021-08-27,W.P. Putrajaya,male,18-24,6
2021-08-27,W.P. Putrajaya,male,25-29,2
2021-08-27,W.P. Putrajaya,male,30-34,9
2021-08-27,W.P. Putrajaya,male,35-39,8
2021-08-27,W.P. Putrajaya,male,40-44,3
2021-08-27,W.P. Putrajaya,male,45-49,5
2021-08-27,W.P. Putrajaya,male,50-54,1
2021-08-27,W.P. Putrajaya,male,55-59,1
2021-08-27,W.P. Putrajaya,male,60-64,0
2021-08-27,W.P. Putrajaya,male,65-69,3
2021-08-27,W.P. Putrajaya,male,70-74,1
2021-08-27,W.P. Putrajaya,male,75-79,1
2021-08-27,W.P. Putrajaya,male,80-84,1
2021-08-27,W.P. Putrajaya,male,85+,0
2021-08-28,W.P. Putrajaya,female,0-12,3
2021-08-28,W.P. Putrajaya,female,12-17,18
2021-08-28,W.P. Putrajaya,female,18-24,3
2021-08-28,W.P. Putrajaya,female,25-29,3
2021-08-28,W.P. Putrajaya,female,30-34,2
2021-08-28,W.P. Putrajaya,female,35-39,1
2021-08-28,W.P. Putrajaya,female,40-44,2
2021-08-28,W.P. Putrajaya,female,45-49,2
2021-08-28,W.P. Putrajaya,female,50-54,1
2021-08-28,W.P. Putrajaya,female,55-59,0
2021-08-28,W.P. Putrajaya,female,60-64,0
2021-08-28,W.P. Putrajaya,female,65-69,0
2021-08-28,W.P. Putrajaya,female,70-74,0
2021-08-28,W.P. Putrajaya,female,75-79,0
2021-08-28,W.P. Putrajaya,female,80-84,0
2021-08-28,W.P. Putrajaya,female,85+,0
2021-08-28,W.P. Putrajaya,male,0-12,1
2021-08-28,W.P. Putrajaya,male,12-17,14
2021-08-28,W.P. Putrajaya,male,18-24,9
2021-08-28,W.P. Putrajaya,male,25-29,2
2021-08-28,W.P. Putrajaya,male,30-34,5
2021-08-28,W.P. Putrajaya,male,35-39,4
2021-08-28,W.P. Putrajaya,male,40-44,3
2021-08-28,W.P. Putrajaya,male,45-49,0
2021-08-28,W.P. Putrajaya,male,50-54,1
2021-08-28,W.P. Putrajaya,male,55-59,0
2021-08-28,W.P. Putrajaya,male,60-64,1
2021-08-28,W.P. Putrajaya,male,65-69,0
2021-08-28,W.P. Putrajaya,male,70-74,0
2021-08-28,W.P. Putrajaya,male,75-79,0
2021-08-28,W.P. Putrajaya,male,80-84,0
2021-08-28,W.P. Putrajaya,male,85+,0
2021-08-29,W.P. Putrajaya,female,0-12,6
2021-08-29,W.P. Putrajaya,female,12-17,11
2021-08-29,W.P. Putrajaya,female,18-24,1
2021-08-29,W.P. Putrajaya,female,25-29,3
2021-08-29,W.P. Putrajaya,female,30-34,5
2021-08-29,W.P. Putrajaya,female,35-39,5
2021-08-29,W.P. Putrajaya,female,40-44,3
2021-08-29,W.P. Putrajaya,female,45-49,0
2021-08-29,W.P. Putrajaya,female,50-54,1
2021-08-29,W.P. Putrajaya,female,55-59,1
2021-08-29,W.P. Putrajaya,female,60-64,2
2021-08-29,W.P. Putrajaya,female,65-69,1
2021-08-29,W.P. Putrajaya,female,70-74,0
2021-08-29,W.P. Putrajaya,female,75-79,0
2021-08-29,W.P. Putrajaya,female,80-84,0
2021-08-29,W.P. Putrajaya,female,85+,0
2021-08-29,W.P. Putrajaya,male,0-12,4
2021-08-29,W.P. Putrajaya,male,12-17,12
2021-08-29,W.P. Putrajaya,male,18-24,4
2021-08-29,W.P. Putrajaya,male,25-29,1
2021-08-29,W.P. Putrajaya,male,30-34,3
2021-08-29,W.P. Putrajaya,male,35-39,3
2021-08-29,W.P. Putrajaya,male,40-44,2
2021-08-29,W.P. Putrajaya,male,45-49,0
2021-08-29,W.P. Putrajaya,male,50-54,1
2021-08-29,W.P. Putrajaya,male,55-59,1
2021-08-29,W.P. Putrajaya,male,60-64,1
2021-08-29,W.P. Putrajaya,male,65-69,0
2021-08-29,W.P. Putrajaya,male,70-74,1
2021-08-29,W.P. Putrajaya,male,75-79,1
2021-08-29,W.P. Putrajaya,male,80-84,0
2021-08-29,W.P. Putrajaya,male,85+,1
2021-08-30,W.P. Putrajaya,female,0-12,5
2021-08-30,W.P. Putrajaya,female,12-17,7
2021-08-30,W.P. Putrajaya,female,18-24,5
2021-08-30,W.P. Putrajaya,female,25-29,4
2021-08-30,W.P. Putrajaya,female,30-34,4
2021-08-30,W.P. Putrajaya,female,35-39,1
2021-08-30,W.P. Putrajaya,female,40-44,6
2021-08-30,W.P. Putrajaya,female,45-49,5
2021-08-30,W.P. Putrajaya,female,50-54,2
2021-08-30,W.P. Putrajaya,female,55-59,0
2021-08-30,W.P. Putrajaya,female,60-64,0
2021-08-30,W.P. Putrajaya,female,65-69,0
2021-08-30,W.P. Putrajaya,female,70-74,1
2021-08-30,W.P. Putrajaya,female,75-79,0
2021-08-30,W.P. Putrajaya,female,80-84,0
2021-08-30,W.P. Putrajaya,female,85+,0
2021-08-30,W.P. Putrajaya,male,0-12,3
2021-08-30,W.P. Putrajaya,male,12-17,16
2021-08-30,W.P. Putrajaya,male,18-24,6
2021-08-30,W.P. Putrajaya,male,25-29,3
2021-08-30,W.P. Putrajaya,male,30-34,2
2021-08-30,W.P. Putrajaya,male,35-39,5
2021-08-30,W.P. Putrajaya,male,40-44,3
2021-08-30,W.P. Putrajaya,male,45-49,0
2021-08-30,W.P. Putrajaya,male,50-54,1
2021-08-30,W.P. Putrajaya,male,55-59,1
2021-08-30,W.P. Putrajaya,male,60-64,2
2021-08-30,W.P. Putrajaya,male,65-69,0
2021-08-30,W.P. Putrajaya,male,70-74,1
2021-08-30,W.P. Putrajaya,male,75-79,0
2021-08-30,W.P. Putrajaya,male,80-84,0
2021-08-30,W.P. Putrajaya,male,85+,0
2021-08-31,W.P. Putrajaya,female,0-12,3
2021-08-31,W.P. Putrajaya,female,12-17,6
2021-08-31,W.P. Putrajaya,female,18-24,0
2021-08-31,W.P. Putrajaya,female,25-29,0
2021-08-31,W.P. Putrajaya,female,30-34,1
2021-08-31,W.P. Putrajaya,female,35-39,2
2021-08-31,W.P. Putrajaya,female,40-44,1
2021-08-31,W.P. Putrajaya,female,45-49,0
2021-08-31,W.P. Putrajaya,female,50-54,2
2021-08-31,W.P. Putrajaya,female,55-59,1
2021-08-31,W.P. Putrajaya,female,60-64,1
2021-08-31,W.P. Putrajaya,female,65-69,0
2021-08-31,W.P. Putrajaya,female,70-74,0
2021-08-31,W.P. Putrajaya,female,75-79,1
2021-08-31,W.P. Putrajaya,female,80-84,0
2021-08-31,W.P. Putrajaya,female,85+,0
2021-08-31,W.P. Putrajaya,male,0-12,4
2021-08-31,W.P. Putrajaya,male,12-17,10
2021-08-31,W.P. Putrajaya,male,18-24,1
2021-08-31,W.P. Putrajaya,male,25-29,5
2021-08-31,W.P. Putrajaya,male,30-34,4
2021-08-31,W.P. Putrajaya,male,35-39,1
2021-08-31,W.P. Putrajaya,male,40-44,1
2021-08-31,W.P. Putrajaya,male,45-49,2
2021-08-31,W.P. Putrajaya,male,50-54,2
2021-08-31,W.P. Putrajaya,male,55-59,1
2021-08-31,W.P. Putrajaya,male,60-64,0
2021-08-31,W.P. Putrajaya,male,65-69,1
2021-08-31,W.P. Putrajaya,male,70-74,0
2021-08-31,W.P. Putrajaya,male,75-79,0
2021-08-31,W.P. Putrajaya,male,80-84,0
2021-08-31,W.P. Putrajaya,male,85+,0
2021-09-01,W.P. Putrajaya,female,0-12,2
2021-09-01,W.P. Putrajaya,female,12-17,11
2021-09-01,W.P. Putrajaya,female,18-24,2
2021-09-01,W.P. Putrajaya,female,25-29,1
2021-09-01,W.P. Putrajaya,female,30-34,3
2021-09-01,W.P. Putrajaya,female,35-39,1
2021-09-01,W.P. Putrajaya,female,40-44,2
2021-09-01,W.P. Putrajaya,female,45-49,1
2021-09-01,W.P. Putrajaya,female,50-54,2
2021-09-01,W.P. Putrajaya,female,55-59,0
2021-09-01,W.P. Putrajaya,female,60-64,0
2021-09-01,W.P. Putrajaya,female,65-69,0
2021-09-01,W.P. Putrajaya,female,70-74,0
2021-09-01,W.P. Putrajaya,female,75-79,0
2021-09-01,W.P. Putrajaya,female,80-84,0
2021-09-01,W.P. Putrajaya,female,85+,0
2021-09-01,W.P. Putrajaya,male,0-12,4
2021-09-01,W.P. Putrajaya,male,12-17,15
2021-09-01,W.P. Putrajaya,male,18-24,5
2021-09-01,W.P. Putrajaya,male,25-29,7
2021-09-01,W.P. Putrajaya,male,30-34,2
2021-09-01,W.P. Putrajaya,male,35-39,2
2021-09-01,W.P. Putrajaya,male,40-44,1
2021-09-01,W.P. Putrajaya,male,45-49,2
2021-09-01,W.P. Putrajaya,male,50-54,1
2021-09-01,W.P. Putrajaya,male,55-59,0
2021-09-01,W.P. Putrajaya,male,60-64,0
2021-09-01,W.P. Putrajaya,male,65-69,0
2021-09-01,W.P. Putrajaya,male,70-74,0
2021-09-01,W.P. Putrajaya,male,75-79,0
2021-09-01,W.P. Putrajaya,male,80-84,0
2021-09-01,W.P. Putrajaya,male,85+,0
2021-09-02,W.P. Putrajaya,female,0-12,4
2021-09-02,W.P. Putrajaya,female,12-17,12
2021-09-02,W.P. Putrajaya,female,18-24,4
2021-09-02,W.P. Putrajaya,female,25-29,3
2021-09-02,W.P. Putrajaya,female,30-34,2
2021-09-02,W.P. Putrajaya,female,35-39,2
2021-09-02,W.P. Putrajaya,female,40-44,4
2021-09-02,W.P. Putrajaya,female,45-49,2
2021-09-02,W.P. Putrajaya,female,50-54,2
2021-09-02,W.P. Putrajaya,female,55-59,0
2021-09-02,W.P. Putrajaya,female,60-64,2
2021-09-02,W.P. Putrajaya,female,65-69,0
2021-09-02,W.P. Putrajaya,female,70-74,0
2021-09-02,W.P. Putrajaya,female,75-79,1
2021-09-02,W.P. Putrajaya,female,80-84,0
2021-09-02,W.P. Putrajaya,female,85+,0
2021-09-02,W.P. Putrajaya,male,0-12,6
2021-09-02,W.P. Putrajaya,male,12-17,9
2021-09-02,W.P. Putrajaya,male,18-24,4
2021-09-02,W.P. Putrajaya,male,25-29,6
2021-09-02,W.P. Putrajaya,male,30-34,8
2021-09-02,W.P. Putrajaya,male,35-39,7
2021-09-02,W.P. Putrajaya,male,40-44,3
2021-09-02,W.P. Putrajaya,male,45-49,3
2021-09-02,W.P. Putrajaya,male,50-54,1
2021-09-02,W.P. Putrajaya,male,55-59,0
2021-09-02,W.P. Putrajaya,male,60-64,1
2021-09-02,W.P. Putrajaya,male,65-69,1
2021-09-02,W.P. Putrajaya,male,70-74,0
2021-09-02,W.P. Putrajaya,male,75-79,0
2021-09-02,W.P. Putrajaya,male,80-84,0
2021-09-02,W.P. Putrajaya,male,85+,0
2021-09-03,W.P. Putrajaya,female,0-12,8
2021-09-03,W.P. Putrajaya,female,12-17,15
2021-09-03,W.P. Putrajaya,female,18-24,5
2021-09-03,W.P. Putrajaya,female,25-29,0
2021-09-03,W.P. Putrajaya,female,30-34,3
2021-09-03,W.P. Putrajaya,female,35-39,5
2021-09-03,W.P. Putrajaya,female,40-44,4
2021-09-03,W.P. Putrajaya,female,45-49,2
2021-09-03,W.P. Putrajaya,female,50-54,2
2021-09-03,W.P. Putrajaya,female,55-59,1
2021-09-03,W.P. Putrajaya,female,60-64,0
2021-09-03,W.P. Putrajaya,female,65-69,1
2021-09-03,W.P. Putrajaya,female,70-74,1
2021-09-03,W.P. Putrajaya,female,75-79,0
2021-09-03,W.P. Putrajaya,female,80-84,0
2021-09-03,W.P. Putrajaya,female,85+,0
2021-09-03,W.P. Putrajaya,male,0-12,3
2021-09-03,W.P. Putrajaya,male,12-17,12
2021-09-03,W.P. Putrajaya,male,18-24,3
2021-09-03,W.P. Putrajaya,male,25-29,4
2021-09-03,W.P. Putrajaya,male,30-34,4
2021-09-03,W.P. Putrajaya,male,35-39,2
2021-09-03,W.P. Putrajaya,male,40-44,2
2021-09-03,W.P. Putrajaya,male,45-49,4
2021-09-03,W.P. Putrajaya,male,50-54,1
2021-09-03,W.P. Putrajaya,male,55-59,3
2021-09-03,W.P. Putrajaya,male,60-64,0
2021-09-03,W.P. Putrajaya,male,65-69,0
2021-09-03,W.P. Putrajaya,male,70-74,2
2021-09-03,W.P. Putrajaya,male,75-79,0
2021-09-03,W.P. Putrajaya,male,80-84,0
2021-09-03,W.P. Putrajaya,male,85+,0
2021-09-04,W.P. Putrajaya,female,0-12,8
2021-09-04,W.P. Putrajaya,female,12-17,14
2021-09-04,W.P. Putrajaya,female,18-24,1
2021-09-04,W.P. Putrajaya,female,25-29,2
2021-09-04,W.P. Putrajaya,female,30-34,6
2021-09-04,W.P. Putrajaya,female,35-39,5
2021-09-04,W.P. Putrajaya,female,40-44,3
2021-09-04,W.P. Putrajaya,female,45-49,0
2021-09-04,W.P. Putrajaya,female,50-54,1
2021-09-04,W.P. Putrajaya,female,55-59,0
2021-09-04,W.P. Putrajaya,female,60-64,0
2021-09-04,W.P. Putrajaya,female,65-69,2
2021-09-04,W.P. Putrajaya,female,70-74,0
2021-09-04,W.P. Putrajaya,female,75-79,0
2021-09-04,W.P. Putrajaya,female,80-84,0
2021-09-04,W.P. Putrajaya,female,85+,0
2021-09-04,W.P. Putrajaya,male,0-12,6
2021-09-04,W.P. Putrajaya,male,12-17,22
2021-09-04,W.P. Putrajaya,male,18-24,4
2021-09-04,W.P. Putrajaya,male,25-29,1
2021-09-04,W.P. Putrajaya,male,30-34,3
2021-09-04,W.P. Putrajaya,male,35-39,3
2021-09-04,W.P. Putrajaya,male,40-44,2
2021-09-04,W.P. Putrajaya,male,45-49,1
2021-09-04,W.P. Putrajaya,male,50-54,1
2021-09-04,W.P. Putrajaya,male,55-59,1
2021-09-04,W.P. Putrajaya,male,60-64,1
2021-09-04,W.P. Putrajaya,male,65-69,1
2021-09-04,W.P. Putrajaya,male,70-74,0
2021-09-04,W.P. Putrajaya,male,75-79,0
2021-09-04,W.P. Putrajaya,male,80-84,0
2021-09-04,W.P. Putrajaya,male,85+,0
2021-09-05,W.P. Putrajaya,female,0-12,8
2021-09-05,W.P. Putrajaya,female,12-17,27
2021-09-05,W.P. Putrajaya,female,18-24,4
2021-09-05,W.P. Putrajaya,female,25-29,1
2021-09-05,W.P. Putrajaya,female,30-34,3
2021-09-05,W.P. Putrajaya,female,35-39,8
2021-09-05,W.P. Putrajaya,female,40-44,7
2021-09-05,W.P. Putrajaya,female,45-49,1
2021-09-05,W.P. Putrajaya,female,50-54,1
2021-09-05,W.P. Putrajaya,female,55-59,2
2021-09-05,W.P. Putrajaya,female,60-64,1
2021-09-05,W.P. Putrajaya,female,65-69,3
2021-09-05,W.P. Putrajaya,female,70-74,0
2021-09-05,W.P. Putrajaya,female,75-79,0
2021-09-05,W.P. Putrajaya,female,80-84,0
2021-09-05,W.P. Putrajaya,female,85+,0
2021-09-05,W.P. Putrajaya,male,0-12,7
2021-09-05,W.P. Putrajaya,male,12-17,24
2021-09-05,W.P. Putrajaya,male,18-24,6
2021-09-05,W.P. Putrajaya,male,25-29,2
2021-09-05,W.P. Putrajaya,male,30-34,2
2021-09-05,W.P. Putrajaya,male,35-39,4
2021-09-05,W.P. Putrajaya,male,40-44,4
2021-09-05,W.P. Putrajaya,male,45-49,1
2021-09-05,W.P. Putrajaya,male,50-54,1
2021-09-05,W.P. Putrajaya,male,55-59,3
2021-09-05,W.P. Putrajaya,male,60-64,0
2021-09-05,W.P. Putrajaya,male,65-69,1
2021-09-05,W.P. Putrajaya,male,70-74,0
2021-09-05,W.P. Putrajaya,male,75-79,0
2021-09-05,W.P. Putrajaya,male,80-84,0
2021-09-05,W.P. Putrajaya,male,85+,0
2021-09-06,W.P. Putrajaya,female,0-12,5
2021-09-06,W.P. Putrajaya,female,12-17,13
2021-09-06,W.P. Putrajaya,female,18-24,3
2021-09-06,W.P. Putrajaya,female,25-29,2
2021-09-06,W.P. Putrajaya,female,30-34,7
2021-09-06,W.P. Putrajaya,female,35-39,5
2021-09-06,W.P. Putrajaya,female,40-44,1
2021-09-06,W.P. Putrajaya,female,45-49,2
2021-09-06,W.P. Putrajaya,female,50-54,1
2021-09-06,W.P. Putrajaya,female,55-59,0
2021-09-06,W.P. Putrajaya,female,60-64,1
2021-09-06,W.P. Putrajaya,female,65-69,0
2021-09-06,W.P. Putrajaya,female,70-74,0
2021-09-06,W.P. Putrajaya,female,75-79,1
2021-09-06,W.P. Putrajaya,female,80-84,0
2021-09-06,W.P. Putrajaya,female,85+,0
2021-09-06,W.P. Putrajaya,male,0-12,4
2021-09-06,W.P. Putrajaya,male,12-17,18
2021-09-06,W.P. Putrajaya,male,18-24,0
2021-09-06,W.P. Putrajaya,male,25-29,2
2021-09-06,W.P. Putrajaya,male,30-34,3
2021-09-06,W.P. Putrajaya,male,35-39,1
2021-09-06,W.P. Putrajaya,male,40-44,2
2021-09-06,W.P. Putrajaya,male,45-49,1
2021-09-06,W.P. Putrajaya,male,50-54,1
2021-09-06,W.P. Putrajaya,male,55-59,1
2021-09-06,W.P. Putrajaya,male,60-64,0
2021-09-06,W.P. Putrajaya,male,65-69,0
2021-09-06,W.P. Putrajaya,male,70-74,0
2021-09-06,W.P. Putrajaya,male,75-79,0
2021-09-06,W.P. Putrajaya,male,80-84,0
2021-09-06,W.P. Putrajaya,male,85+,0
2021-09-07,W.P. Putrajaya,female,0-12,5
2021-09-07,W.P. Putrajaya,female,12-17,28
2021-09-07,W.P. Putrajaya,female,18-24,0
2021-09-07,W.P. Putrajaya,female,25-29,1
2021-09-07,W.P. Putrajaya,female,30-34,1
2021-09-07,W.P. Putrajaya,female,35-39,6
2021-09-07,W.P. Putrajaya,female,40-44,1
2021-09-07,W.P. Putrajaya,female,45-49,3
2021-09-07,W.P. Putrajaya,female,50-54,1
2021-09-07,W.P. Putrajaya,female,55-59,1
2021-09-07,W.P. Putrajaya,female,60-64,3
2021-09-07,W.P. Putrajaya,female,65-69,1
2021-09-07,W.P. Putrajaya,female,70-74,0
2021-09-07,W.P. Putrajaya,female,75-79,1
2021-09-07,W.P. Putrajaya,female,80-84,0
2021-09-07,W.P. Putrajaya,female,85+,0
2021-09-07,W.P. Putrajaya,male,0-12,11
2021-09-07,W.P. Putrajaya,male,12-17,30
2021-09-07,W.P. Putrajaya,male,18-24,5
2021-09-07,W.P. Putrajaya,male,25-29,4
2021-09-07,W.P. Putrajaya,male,30-34,4
2021-09-07,W.P. Putrajaya,male,35-39,5
2021-09-07,W.P. Putrajaya,male,40-44,5
2021-09-07,W.P. Putrajaya,male,45-49,2
2021-09-07,W.P. Putrajaya,male,50-54,2
2021-09-07,W.P. Putrajaya,male,55-59,1
2021-09-07,W.P. Putrajaya,male,60-64,0
2021-09-07,W.P. Putrajaya,male,65-69,1
2021-09-07,W.P. Putrajaya,male,70-74,0
2021-09-07,W.P. Putrajaya,male,75-79,0
2021-09-07,W.P. Putrajaya,male,80-84,0
2021-09-07,W.P. Putrajaya,male,85+,0
2021-09-08,W.P. Putrajaya,female,0-12,8
2021-09-08,W.P. Putrajaya,female,12-17,36
2021-09-08,W.P. Putrajaya,female,18-24,5
2021-09-08,W.P. Putrajaya,female,25-29,4
2021-09-08,W.P. Putrajaya,female,30-34,3
2021-09-08,W.P. Putrajaya,female,35-39,3
2021-09-08,W.P. Putrajaya,female,40-44,1
2021-09-08,W.P. Putrajaya,female,45-49,4
2021-09-08,W.P. Putrajaya,female,50-54,2
2021-09-08,W.P. Putrajaya,female,55-59,0
2021-09-08,W.P. Putrajaya,female,60-64,0
2021-09-08,W.P. Putrajaya,female,65-69,0
2021-09-08,W.P. Putrajaya,female,70-74,1
2021-09-08,W.P. Putrajaya,female,75-79,0
2021-09-08,W.P. Putrajaya,female,80-84,0
2021-09-08,W.P. Putrajaya,female,85+,0
2021-09-08,W.P. Putrajaya,male,0-12,8
2021-09-08,W.P. Putrajaya,male,12-17,30
2021-09-08,W.P. Putrajaya,male,18-24,9
2021-09-08,W.P. Putrajaya,male,25-29,6
2021-09-08,W.P. Putrajaya,male,30-34,3
2021-09-08,W.P. Putrajaya,male,35-39,2
2021-09-08,W.P. Putrajaya,male,40-44,3
2021-09-08,W.P. Putrajaya,male,45-49,1
2021-09-08,W.P. Putrajaya,male,50-54,0
