state,district,stage,sex,date,students
Sabah,Tenom,post_secondary,both,2021-01-01,166
Sabah,Tenom,post_secondary,both,2022-01-01,162
Sabah,Tenom,post_secondary,both,2023-06-30,165
Sabah,Tenom,post_secondary,both,2024-06-30,157
Sabah,Tenom,post_secondary,both,2025-06-30,462
Sabah,Tenom,post_secondary,female,2018-01-01,271
Sabah,Tenom,post_secondary,female,2019-01-01,249
Sabah,Tenom,post_secondary,female,2020-01-01,102
Sabah,Tenom,post_secondary,female,2021-01-01,109
Sabah,Tenom,post_secondary,female,2022-01-01,120
Sabah,Tenom,post_secondary,female,2023-06-30,101
Sabah,Tenom,post_secondary,female,2024-06-30,102
Sabah,Tenom,post_secondary,female,2025-06-30,292
Sabah,Tenom,post_secondary,male,2018-01-01,147
Sabah,Tenom,post_secondary,male,2019-01-01,137
Sabah,Tenom,post_secondary,male,2020-01-01,58
Sabah,Tenom,post_secondary,male,2021-01-01,57
Sabah,Tenom,post_secondary,male,2022-01-01,42
Sabah,Tenom,post_secondary,male,2023-06-30,64
Sabah,Tenom,post_secondary,male,2024-06-30,55
Sabah,Tenom,post_secondary,male,2025-06-30,170
Sabah,Tongod,primary,both,2017-01-01,5318
Sabah,Tongod,primary,both,2018-01-01,3597
Sabah,Tongod,primary,both,2019-01-01,3719
Sabah,Tongod,primary,both,2020-01-01,3675
Sabah,Tongod,primary,both,2021-01-01,3614
Sabah,Tongod,primary,both,2022-01-01,3612
Sabah,Tongod,primary,female,2017-01-01,2603
Sabah,Tongod,primary,female,2018-01-01,1769
Sabah,Tongod,primary,female,2019-01-01,1815
Sabah,Tongod,primary,female,2020-01-01,1773
Sabah,Tongod,primary,female,2021-01-01,1757
Sabah,Tongod,primary,female,2022-01-01,1709
Sabah,Tongod,primary,male,2017-01-01,2715
Sabah,Tongod,primary,male,2018-01-01,1828
Sabah,Tongod,primary,male,2019-01-01,1904
Sabah,Tongod,primary,male,2020-01-01,1902
Sabah,Tongod,primary,male,2021-01-01,1857
Sabah,Tongod,primary,male,2022-01-01,1903
Sabah,Tongod,secondary,both,2017-01-01,3884
Sabah,Tongod,secondary,both,2018-01-01,2006
Sabah,Tongod,secondary,both,2019-01-01,1982
Sabah,Tongod,secondary,both,2020-01-01,2013
Sabah,Tongod,secondary,both,2021-01-01,2163
Sabah,Tongod,secondary,both,2022-01-01,2214
Sabah,Tongod,secondary,female,2017-01-01,2053
Sabah,Tongod,secondary,female,2018-01-01,1058
Sabah,Tongod,secondary,female,2019-01-01,1056
Sabah,Tongod,secondary,female,2020-01-01,1043
Sabah,Tongod,secondary,female,2021-01-01,1083
Sabah,Tongod,secondary,female,2022-01-01,1105
Sabah,Tongod,secondary,male,2017-01-01,1831
Sabah,Tongod,secondary,male,2018-01-01,948
Sabah,Tongod,secondary,male,2019-01-01,926
Sabah,Tongod,secondary,male,2020-01-01,970
Sabah,Tongod,secondary,male,2021-01-01,1080
Sabah,Tongod,secondary,male,2022-01-01,1109
Sabah,Tongod,post_secondary,both,2018-01-01,103
Sabah,Tongod,post_secondary,both,2019-01-01,165
Sabah,Tongod,post_secondary,both,2020-01-01,82
Sabah,Tongod,post_secondary,both,2021-01-01,87
Sabah,Tongod,post_secondary,both,2022-01-01,103
Sabah,Tongod,post_secondary,female,2018-01-01,66
Sabah,Tongod,post_secondary,female,2019-01-01,119
Sabah,Tongod,post_secondary,female,2020-01-01,61
Sabah,Tongod,post_secondary,female,2021-01-01,57
Sabah,Tongod,post_secondary,female,2022-01-01,69
Sabah,Tongod,post_secondary,male,2018-01-01,37
Sabah,Tongod,post_secondary,male,2019-01-01,46
Sabah,Tongod,post_secondary,male,2020-01-01,21
Sabah,Tongod,post_secondary,male,2021-01-01,30
Sabah,Tongod,post_secondary,male,2022-01-01,34
Sabah,Tuaran,primary,both,2017-01-01,13273
Sabah,Tuaran,primary,both,2018-01-01,13733
Sabah,Tuaran,primary,both,2019-01-01,14378
Sabah,Tuaran,primary,both,2020-01-01,14936
Sabah,Tuaran,primary,both,2021-01-01,15316
Sabah,Tuaran,primary,both,2022-01-01,15588
Sabah,Tuaran,primary,both,2023-06-30,15857
Sabah,Tuaran,primary,both,2024-06-30,16143
Sabah,Tuaran,primary,both,2025-06-30,16319
Sabah,Tuaran,primary,female,2017-01-01,6357
Sabah,Tuaran,primary,female,2018-01-01,6598
Sabah,Tuaran,primary,female,2019-01-01,6925
Sabah,Tuaran,primary,female,2020-01-01,7151
Sabah,Tuaran,primary,female,2021-01-01,7361
Sabah,Tuaran,primary,female,2022-01-01,7595
Sabah,Tuaran,primary,female,2023-06-30,7723
Sabah,Tuaran,primary,female,2024-06-30,7861
Sabah,Tuaran,primary,female,2025-06-30,7909
Sabah,Tuaran,primary,male,2017-01-01,6916
Sabah,Tuaran,primary,male,2018-01-01,7135
Sabah,Tuaran,primary,male,2019-01-01,7453
Sabah,Tuaran,primary,male,2020-01-01,7785
Sabah,Tuaran,primary,male,2021-01-01,7955
Sabah,Tuaran,primary,male,2022-01-01,7993
Sabah,Tuaran,primary,male,2023-06-30,8134
Sabah,Tuaran,primary,male,2024-06-30,8282
Sabah,Tuaran,primary,male,2025-06-30,8410
Sabah,Tuaran,secondary,both,2017-01-01,9945
Sabah,Tuaran,secondary,both,2018-01-01,9261
Sabah,Tuaran,secondary,both,2019-01-01,9287
Sabah,Tuaran,secondary,both,2020-01-01,9495
Sabah,Tuaran,secondary,both,2021-01-01,10107
Sabah,Tuaran,secondary,both,2022-01-01,10782
Sabah,Tuaran,secondary,both,2023-06-30,11168
Sabah,Tuaran,secondary,both,2024-06-30,11564
Sabah,Tuaran,secondary,both,2025-06-30,12030
Sabah,Tuaran,secondary,female,2017-01-01,5149
Sabah,Tuaran,secondary,female,2018-01-01,4674
Sabah,Tuaran,secondary,female,2019-01-01,4717
Sabah,Tuaran,secondary,female,2020-01-01,4762
Sabah,Tuaran,secondary,female,2021-01-01,4993
Sabah,Tuaran,secondary,female,2022-01-01,5182
Sabah,Tuaran,secondary,female,2023-06-30,5395
Sabah,Tuaran,secondary,female,2024-06-30,5657
Sabah,Tuaran,secondary,female,2025-06-30,5868
Sabah,Tuaran,secondary,male,2017-01-01,4796
Sabah,Tuaran,secondary,male,2018-01-01,4587
Sabah,Tuaran,secondary,male,2019-01-01,4570
Sabah,Tuaran,secondary,male,2020-01-01,4733
Sabah,Tuaran,secondary,male,2021-01-01,5114
Sabah,Tuaran,secondary,male,2022-01-01,5600
Sabah,Tuaran,secondary,male,2023-06-30,5773
Sabah,Tuaran,secondary,male,2024-06-30,5907
Sabah,Tuaran,secondary,male,2025-06-30,6162
Sabah,Tuaran,post_secondary,both,2018-01-01,687
Sabah,Tuaran,post_secondary,both,2019-01-01,740
Sabah,Tuaran,post_secondary,both,2020-01-01,325
Sabah,Tuaran,post_secondary,both,2021-01-01,386
Sabah,Tuaran,post_secondary,both,2022-01-01,309
Sabah,Tuaran,post_secondary,both,2023-06-30,396
Sabah,Tuaran,post_secondary,both,2024-06-30,401
Sabah,Tuaran,post_secondary,both,2025-06-30,863
Sabah,Tuaran,post_secondary,female,2018-01-01,473
Sabah,Tuaran,post_secondary,female,2019-01-01,519
Sabah,Tuaran,post_secondary,female,2020-01-01,232
Sabah,Tuaran,post_secondary,female,2021-01-01,286
Sabah,Tuaran,post_secondary,female,2022-01-01,210
Sabah,Tuaran,post_secondary,female,2023-06-30,276
Sabah,Tuaran,post_secondary,female,2024-06-30,262
Sabah,Tuaran,post_secondary,female,2025-06-30,592
Sabah,Tuaran,post_secondary,male,2018-01-01,214
Sabah,Tuaran,post_secondary,male,2019-01-01,221
Sabah,Tuaran,post_secondary,male,2020-01-01,93
Sabah,Tuaran,post_secondary,male,2021-01-01,100
Sabah,Tuaran,post_secondary,male,2022-01-01,99
Sabah,Tuaran,post_secondary,male,2023-06-30,120
Sabah,Tuaran,post_secondary,male,2024-06-30,139
Sabah,Tuaran,post_secondary,male,2025-06-30,271
Sabah,Pensiangan,primary,both,2023-06-30,3805
Sabah,Pensiangan,primary,both,2024-06-30,3730
Sabah,Pensiangan,primary,both,2025-06-30,3661
Sabah,Pensiangan,primary,female,2023-06-30,1828
Sabah,Pensiangan,primary,female,2024-06-30,1783
Sabah,Pensiangan,primary,female,2025-06-30,1724
Sabah,Pensiangan,primary,male,2023-06-30,1977
Sabah,Pensiangan,primary,male,2024-06-30,1947
Sabah,Pensiangan,primary,male,2025-06-30,1937
Sabah,Pensiangan,secondary,both,2023-06-30,2975
Sabah,Pensiangan,secondary,both,2024-06-30,3036
Sabah,Pensiangan,secondary,both,2025-06-30,2854
Sabah,Pensiangan,secondary,female,2023-06-30,1440
Sabah,Pensiangan,secondary,female,2024-06-30,1455
Sabah,Pensiangan,secondary,female,2025-06-30,1389
Sabah,Pensiangan,secondary,male,2023-06-30,1535
Sabah,Pensiangan,secondary,male,2024-06-30,1581
Sabah,Pensiangan,secondary,male,2025-06-30,1465
Sabah,Pensiangan,post_secondary,both,2023-06-30,156
Sabah,Pensiangan,post_secondary,both,2024-06-30,141
Sabah,Pensiangan,post_secondary,both,2025-06-30,277
Sabah,Pensiangan,post_secondary,female,2023-06-30,118
Sabah,Pensiangan,post_secondary,female,2024-06-30,99
Sabah,Pensiangan,post_secondary,female,2025-06-30,190
Sabah,Pensiangan,post_secondary,male,2023-06-30,38
Sabah,Pensiangan,post_secondary,male,2024-06-30,42
Sabah,Pensiangan,post_secondary,male,2025-06-30,87
Sabah,Telupid/Tongod,primary,both,2023-06-30,5505
Sabah,Telupid/Tongod,primary,both,2024-06-30,5430
Sabah,Telupid/Tongod,primary,both,2025-06-30,5280
Sabah,Telupid/Tongod,primary,female,2023-06-30,2635
Sabah,Telupid/Tongod,primary,female,2024-06-30,2652
Sabah,Telupid/Tongod,primary,female,2025-06-30,2599
Sabah,Telupid/Tongod,primary,male,2023-06-30,2870
Sabah,Telupid/Tongod,primary,male,2024-06-30,2778
Sabah,Telupid/Tongod,primary,male,2025-06-30,2681
Sabah,Telupid/Tongod,secondary,both,2023-06-30,4127
Sabah,Telupid/Tongod,secondary,both,2024-06-30,4187
Sabah,Telupid/Tongod,secondary,both,2025-06-30,4297
Sabah,Telupid/Tongod,secondary,female,2023-06-30,2054
Sabah,Telupid/Tongod,secondary,female,2024-06-30,2074
Sabah,Telupid/Tongod,secondary,female,2025-06-30,2140
Sabah,Telupid/Tongod,secondary,male,2023-06-30,2073
Sabah,Telupid/Tongod,secondary,male,2024-06-30,2113
Sabah,Telupid/Tongod,secondary,male,2025-06-30,2157
Sabah,Telupid/Tongod,post_secondary,both,2023-06-30,178
Sabah,Telupid/Tongod,post_secondary,both,2024-06-30,196
Sabah,Telupid/Tongod,post_secondary,both,2025-06-30,435
Sabah,Telupid/Tongod,post_secondary,female,2023-06-30,121
Sabah,Telupid/Tongod,post_secondary,female,2024-06-30,124
Sabah,Telupid/Tongod,post_secondary,female,2025-06-30,254
Sabah,Telupid/Tongod,post_secondary,male,2023-06-30,57
Sabah,Telupid/Tongod,post_secondary,male,2024-06-30,72
Sabah,Telupid/Tongod,post_secondary,male,2025-06-30,181
Sarawak,All Districts,primary,both,2017-01-01,245423
Sarawak,All Districts,primary,both,2018-01-01,244941
Sarawak,All Districts,primary,both,2019-01-01,244813
Sarawak,All Districts,primary,both,2020-01-01,242258
Sarawak,All Districts,primary,both,2021-01-01,239373
Sarawak,All Districts,primary,both,2022-01-01,235319
Sarawak,All Districts,primary,both,2023-06-30,231170
Sarawak,All Districts,primary,both,2024-06-30,225114
Sarawak,All Districts,primary,both,2025-06-30,218457
Sarawak,All Districts,primary,female,2017-01-01,118569
Sarawak,All Districts,primary,female,2018-01-01,118572
Sarawak,All Districts,primary,female,2019-01-01,118348
Sarawak,All Districts,primary,female,2020-01-01,116944
Sarawak,All Districts,primary,female,2021-01-01,115678
Sarawak,All Districts,primary,female,2022-01-01,113656
Sarawak,All Districts,primary,female,2023-06-30,111673
Sarawak,All Districts,primary,female,2024-06-30,108550
Sarawak,All Districts,primary,female,2025-06-30,105614
Sarawak,All Districts,primary,male,2017-01-01,126854
Sarawak,All Districts,primary,male,2018-01-01,126369
Sarawak,All Districts,primary,male,2019-01-01,126465
Sarawak,All Districts,primary,male,2020-01-01,125314
Sarawak,All Districts,primary,male,2021-01-01,123695
Sarawak,All Districts,primary,male,2022-01-01,121663
Sarawak,All Districts,primary,male,2023-06-30,119497
Sarawak,All Districts,primary,male,2024-06-30,116564
Sarawak,All Districts,primary,male,2025-06-30,112843
Sarawak,All Districts,secondary,both,2017-01-01,202744
Sarawak,All Districts,secondary,both,2018-01-01,185852
Sarawak,All Districts,secondary,both,2019-01-01,183866
Sarawak,All Districts,secondary,both,2020-01-01,184190
Sarawak,All Districts,secondary,both,2021-01-01,188147
Sarawak,All Districts,secondary,both,2022-01-01,189658
Sarawak,All Districts,secondary,both,2023-06-30,186420
Sarawak,All Districts,secondary,both,2024-06-30,186655
Sarawak,All Districts,secondary,both,2025-06-30,186496
Sarawak,All Districts,secondary,female,2017-01-01,103475
Sarawak,All Districts,secondary,female,2018-01-01,92615
Sarawak,All Districts,secondary,female,2019-01-01,91421
Sarawak,All Districts,secondary,female,2020-01-01,91356
Sarawak,All Districts,secondary,female,2021-01-01,92593
Sarawak,All Districts,secondary,female,2022-01-01,92723
Sarawak,All Districts,secondary,female,2023-06-30,91422
Sarawak,All Districts,secondary,female,2024-06-30,91483
Sarawak,All Districts,secondary,female,2025-06-30,91275
Sarawak,All Districts,secondary,male,2017-01-01,99269
Sarawak,All Districts,secondary,male,2018-01-01,93237
Sarawak,All Districts,secondary,male,2019-01-01,92445
Sarawak,All Districts,secondary,male,2020-01-01,92834
Sarawak,All Districts,secondary,male,2021-01-01,95554
Sarawak,All Districts,secondary,male,2022-01-01,96935
Sarawak,All Districts,secondary,male,2023-06-30,94998
Sarawak,All Districts,secondary,male,2024-06-30,95172
Sarawak,All Districts,secondary,male,2025-06-30,95221
Sarawak,All Districts,post_secondary,both,2018-01-01,14963
Sarawak,All Districts,post_secondary,both,2019-01-01,14722
Sarawak,All Districts,post_secondary,both,2020-01-01,7597
Sarawak,All Districts,post_secondary,both,2021-01-01,7793
Sarawak,All Districts,post_secondary,both,2022-01-01,7502
Sarawak,All Districts,post_secondary,both,2023-06-30,8106
Sarawak,All Districts,post_secondary,both,2024-06-30,7867
Sarawak,All Districts,post_secondary,both,2025-06-30,14250
Sarawak,All Districts,post_secondary,female,2018-01-01,9515
Sarawak,All Districts,post_secondary,female,2019-01-01,9353
Sarawak,All Districts,post_secondary,female,2020-01-01,4697
Sarawak,All Districts,post_secondary,female,2021-01-01,4910
Sarawak,All Districts,post_secondary,female,2022-01-01,4580
Sarawak,All Districts,post_secondary,female,2023-06-30,4831
Sarawak,All Districts,post_secondary,female,2024-06-30,4691
Sarawak,All Districts,post_secondary,female,2025-06-30,8797
Sarawak,All Districts,post_secondary,male,2018-01-01,5448
Sarawak,All Districts,post_secondary,male,2019-01-01,5369
Sarawak,All Districts,post_secondary,male,2020-01-01,2900
Sarawak,All Districts,post_secondary,male,2021-01-01,2883
Sarawak,All Districts,post_secondary,male,2022-01-01,2922
Sarawak,All Districts,post_secondary,male,2023-06-30,3275
Sarawak,All Districts,post_secondary,male,2024-06-30,3176
Sarawak,All Districts,post_secondary,male,2025-06-30,5453
Sarawak,Asajaya,primary,both,2018-01-01,4108
Sarawak,Asajaya,primary,both,2019-01-01,4120
Sarawak,Asajaya,primary,both,2020-01-01,4097
Sarawak,Asajaya,primary,both,2021-01-01,4095
Sarawak,Asajaya,primary,both,2022-01-01,3974
Sarawak,Asajaya,primary,female,2018-01-01,2007
Sarawak,Asajaya,primary,female,2019-01-01,2039
Sarawak,Asajaya,primary,female,2020-01-01,2032
Sarawak,Asajaya,primary,female,2021-01-01,2031
Sarawak,Asajaya,primary,female,2022-01-01,1917
Sarawak,Asajaya,primary,male,2018-01-01,2101
Sarawak,Asajaya,primary,male,2019-01-01,2081
Sarawak,Asajaya,primary,male,2020-01-01,2065
Sarawak,Asajaya,primary,male,2021-01-01,2064
Sarawak,Asajaya,primary,male,2022-01-01,2057
Sarawak,Asajaya,secondary,both,2018-01-01,3860
Sarawak,Asajaya,secondary,both,2019-01-01,3835
Sarawak,Asajaya,secondary,both,2020-01-01,3979
Sarawak,Asajaya,secondary,both,2021-01-01,4237
Sarawak,Asajaya,secondary,both,2022-01-01,4411
Sarawak,Asajaya,secondary,female,2018-01-01,1954
Sarawak,Asajaya,secondary,female,2019-01-01,1910
Sarawak,Asajaya,secondary,female,2020-01-01,1985
Sarawak,Asajaya,secondary,female,2021-01-01,2126
Sarawak,Asajaya,secondary,female,2022-01-01,2180
Sarawak,Asajaya,secondary,male,2018-01-01,1906
Sarawak,Asajaya,secondary,male,2019-01-01,1925
Sarawak,Asajaya,secondary,male,2020-01-01,1994
Sarawak,Asajaya,secondary,male,2021-01-01,2111
Sarawak,Asajaya,secondary,male,2022-01-01,2231
Sarawak,Asajaya,post_secondary,both,2018-01-01,290
Sarawak,Asajaya,post_secondary,both,2019-01-01,331
Sarawak,Asajaya,post_secondary,both,2020-01-01,170
Sarawak,Asajaya,post_secondary,both,2021-01-01,153
Sarawak,Asajaya,post_secondary,both,2022-01-01,155
Sarawak,Asajaya,post_secondary,female,2018-01-01,177
Sarawak,Asajaya,post_secondary,female,2019-01-01,233
Sarawak,Asajaya,post_secondary,female,2020-01-01,123
Sarawak,Asajaya,post_secondary,female,2021-01-01,104
Sarawak,Asajaya,post_secondary,female,2022-01-01,109
Sarawak,Asajaya,post_secondary,male,2018-01-01,113
Sarawak,Asajaya,post_secondary,male,2019-01-01,98
Sarawak,Asajaya,post_secondary,male,2020-01-01,47
Sarawak,Asajaya,post_secondary,male,2021-01-01,49
Sarawak,Asajaya,post_secondary,male,2022-01-01,46
Sarawak,Bau,primary,both,2017-01-01,5422
Sarawak,Bau,primary,both,2018-01-01,5382
Sarawak,Bau,primary,both,2019-01-01,5394
Sarawak,Bau,primary,both,2020-01-01,5313
Sarawak,Bau,primary,both,2021-01-01,5210
Sarawak,Bau,primary,both,2022-01-01,5101
Sarawak,Bau,primary,both,2023-06-30,5016
Sarawak,Bau,primary,both,2024-06-30,4920
Sarawak,Bau,primary,both,2025-06-30,4797
Sarawak,Bau,primary,female,2017-01-01,2601
Sarawak,Bau,primary,female,2018-01-01,2581
Sarawak,Bau,primary,female,2019-01-01,2565
Sarawak,Bau,primary,female,2020-01-01,2541
Sarawak,Bau,primary,female,2021-01-01,2477
Sarawak,Bau,primary,female,2022-01-01,2436
Sarawak,Bau,primary,female,2023-06-30,2419
Sarawak,Bau,primary,female,2024-06-30,2330
Sarawak,Bau,primary,female,2025-06-30,2287
Sarawak,Bau,primary,male,2017-01-01,2821
Sarawak,Bau,primary,male,2018-01-01,2801
Sarawak,Bau,primary,male,2019-01-01,2829
Sarawak,Bau,primary,male,2020-01-01,2772
Sarawak,Bau,primary,male,2021-01-01,2733
Sarawak,Bau,primary,male,2022-01-01,2665
Sarawak,Bau,primary,male,2023-06-30,2597
Sarawak,Bau,primary,male,2024-06-30,2590
Sarawak,Bau,primary,male,2025-06-30,2510
Sarawak,Bau,secondary,both,2017-01-01,5513
Sarawak,Bau,secondary,both,2018-01-01,4948
Sarawak,Bau,secondary,both,2019-01-01,4862
Sarawak,Bau,secondary,both,2020-01-01,4868
Sarawak,Bau,secondary,both,2021-01-01,4820
Sarawak,Bau,secondary,both,2022-01-01,4750
Sarawak,Bau,secondary,both,2023-06-30,4654
Sarawak,Bau,secondary,both,2024-06-30,4552
Sarawak,Bau,secondary,both,2025-06-30,4561
Sarawak,Bau,secondary,female,2017-01-01,2806
Sarawak,Bau,secondary,female,2018-01-01,2408
Sarawak,Bau,secondary,female,2019-01-01,2359
Sarawak,Bau,secondary,female,2020-01-01,2360
Sarawak,Bau,secondary,female,2021-01-01,2367
Sarawak,Bau,secondary,female,2022-01-01,2338
Sarawak,Bau,secondary,female,2023-06-30,2265
Sarawak,Bau,secondary,female,2024-06-30,2192
Sarawak,Bau,secondary,female,2025-06-30,2219
Sarawak,Bau,secondary,male,2017-01-01,2707
Sarawak,Bau,secondary,male,2018-01-01,2540
Sarawak,Bau,secondary,male,2019-01-01,2503
Sarawak,Bau,secondary,male,2020-01-01,2508
Sarawak,Bau,secondary,male,2021-01-01,2453
Sarawak,Bau,secondary,male,2022-01-01,2412
Sarawak,Bau,secondary,male,2023-06-30,2389
Sarawak,Bau,secondary,male,2024-06-30,2360
Sarawak,Bau,secondary,male,2025-06-30,2342
Sarawak,Bau,post_secondary,both,2018-01-01,458
Sarawak,Bau,post_secondary,both,2019-01-01,432
Sarawak,Bau,post_secondary,both,2020-01-01,172
Sarawak,Bau,post_secondary,both,2021-01-01,165
Sarawak,Bau,post_secondary,both,2022-01-01,184
Sarawak,Bau,post_secondary,both,2023-06-30,205
Sarawak,Bau,post_secondary,both,2024-06-30,187
Sarawak,Bau,post_secondary,both,2025-06-30,466
Sarawak,Bau,post_secondary,female,2018-01-01,334
Sarawak,Bau,post_secondary,female,2019-01-01,319
Sarawak,Bau,post_secondary,female,2020-01-01,122
Sarawak,Bau,post_secondary,female,2021-01-01,113
Sarawak,Bau,post_secondary,female,2022-01-01,111
Sarawak,Bau,post_secondary,female,2023-06-30,150
Sarawak,Bau,post_secondary,female,2024-06-30,129
Sarawak,Bau,post_secondary,female,2025-06-30,304
Sarawak,Bau,post_secondary,male,2018-01-01,124
Sarawak,Bau,post_secondary,male,2019-01-01,113
Sarawak,Bau,post_secondary,male,2020-01-01,50
Sarawak,Bau,post_secondary,male,2021-01-01,52
Sarawak,Bau,post_secondary,male,2022-01-01,73
Sarawak,Bau,post_secondary,male,2023-06-30,55
Sarawak,Bau,post_secondary,male,2024-06-30,58
Sarawak,Bau,post_secondary,male,2025-06-30,162
Sarawak,Belaga,primary,both,2017-01-01,2928
Sarawak,Belaga,primary,both,2018-01-01,2026
Sarawak,Belaga,primary,both,2019-01-01,1954
Sarawak,Belaga,primary,both,2020-01-01,1823
Sarawak,Belaga,primary,both,2021-01-01,1846
Sarawak,Belaga,primary,both,2022-01-01,1776
Sarawak,Belaga,primary,both,2023-06-30,2429
Sarawak,Belaga,primary,both,2024-06-30,2340
Sarawak,Belaga,primary,both,2025-06-30,2262
Sarawak,Belaga,primary,female,2017-01-01,1400
Sarawak,Belaga,primary,female,2018-01-01,966
Sarawak,Belaga,primary,female,2019-01-01,964
Sarawak,Belaga,primary,female,2020-01-01,885
Sarawak,Belaga,primary,female,2021-01-01,885
Sarawak,Belaga,primary,female,2022-01-01,857
Sarawak,Belaga,primary,female,2023-06-30,1194
Sarawak,Belaga,primary,female,2024-06-30,1155
Sarawak,Belaga,primary,female,2025-06-30,1133
Sarawak,Belaga,primary,male,2017-01-01,1528
Sarawak,Belaga,primary,male,2018-01-01,1060
Sarawak,Belaga,primary,male,2019-01-01,990
Sarawak,Belaga,primary,male,2020-01-01,938
